,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
20,"[[0], [0], [2, 2], [2, 2], [1, 2], [3, 0, 3, 2, 2, 3, 1, 2, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0]]",3.3550674292909437,"[1, 1, 2, 2, 2, 2, 3, 0]",6,(((Constant/Constant)**Constant)**Constant)+((Constant**Constant)**Constant),(((0.7045870476483326/0.682910740248862)**0.7784685650336082)**0.9311794657623873)+((0.5770788225081718**0.029549695483776173)**0.4615976588652151),"[0.70458705 0.68291074 0.77846857 0.93117947 0.57707882 0.0295497
 0.46159766]",3.181063778290749,"{'fitness 25': 2.5730159074496193, 'fitness 53': 3.3550674292909437, 'fitness 74': 3.3516351606005883, 'fitness 102': 3.6185402668220386}",False
21,"[[0], [1], [2, 2], [2, 2, 1], [2, 2, 1, 0], [0, 0, 1, 0, 3, 0], [0, 0, 1, 0, 1, 0, 1, 1], [0, 0]]",3.4602363641302984,"[1, 1, 2, 2, 2, 1, 2, 2]",7,(((x[0]**Constant)**Constant)+((x[0]**Constant)**Constant)),(((x[0]**0.16801153028907745)**0.6637498253408226)+((x[0]**0.43331021507269174)**0.49977785455746715)),[0.16801153 0.66374983 0.43331022 0.49977785],3.2850789217887377,"{'fitness 25': 2.6774801892532207, 'fitness 53': 3.4602363641302984, 'fitness 74': 3.452678990288699, 'fitness 102': 3.7250775858242924}",False
22,"[[0], [0], [2, 0], [3, 2, 0], [2, 2, 0], [3, 0, 1, 0, 3, 0], [0, 1, 1, 0, 0], [0, 1, 1]]",3.4795293954946214,"[1, 1, 2, 3, 3, 4, 5, 3]",7,(x[0]**Constant)/(Constant**Constant)+Constant-x[1]+x[1],(x[0]**0.4319001562607012)/(0.5295741333668955**0.29206468882123915)+0.832903345499085-x[1]+x[1],[0.43190016 0.52957413 0.29206469 0.83290335],3.303256721105937,"{'fitness 25': 2.695898175591697, 'fitness 53': 3.4795293954946214, 'fitness 74': 3.4696695279656136, 'fitness 102': 3.7442024597605004}",False
23,"[[0], [2], [0], [2, 2], [2, 2], [0, 2, 3, 0], [0, 0, 0, 0], [0, 0, 0, 0]]",3.528180888594896,"[1, 1, 1, 2, 2, 1, 2, 2]",7,((x[0]**Constant)+(x[0]**Constant)**Constant),((x[0]**0.27286631678413586)+(x[0]**0.9818481377212198)**0.3154733690132814),[0.27286632 0.98184814 0.31547337],3.3522036793465673,"{'fitness 25': 2.7451139433625116, 'fitness 53': 3.528180888594896, 'fitness 74': 3.5177094586670408, 'fitness 102': 3.79378763601015}",False
24,"[[0], [0], [3, 1], [2, 2], [0, 2, 1, 0], [0, 0, 2, 0], [0, 1, 1, 0, 0, 1, 0, 0, 1, 1], [0, 0]]",3.572082996366518,"[1, 1, 2, 2, 2, 3, 4, 2]",7,x[0]+((Constant+Constant**Constant)*(x[0]**Constant)),x[0]+((0.5608636583908234+0.7139572068877227**0.5127196618606541)*(x[0]**0.5800341119438887)),[0.56086366 0.71395721 0.51271966 0.58003411],3.3880627253450544,"{'fitness 25': 2.789840655976839, 'fitness 53': 3.572082996366518, 'fitness 74': 3.544540961649589, 'fitness 102': 3.829806558408735}",False
25,"[[0], [2], [2, 2], [2, 0], [2, 2, 2], [3, 2], [0, 0, 0, 0], [1, 0]]",3.6140546986363544,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.8621626118713066)**0.9475571908493473)**0.07792461946779639),[0.86216261 0.94755719 0.07792462],3.450575791828985,"{'fitness 25': 2.8305260787855815, 'fitness 53': 3.6140546986363544, 'fitness 74': 3.625645790976393, 'fitness 102': 3.8955555057249813}",False
26,"[[0], [0], [0, 1], [0, 0, 2, 3], [2, 2, 1, 1, 2], [2, 0, 2, 3, 2, 0, 0], [0, 0, 1, 0, 0, 0, 1, 1], [0, 0, 1, 1, 1]]",3.7140496969550334,"[1, 1, 2, 4, 5, 7, 8, 5]",7,x[0]*x[0]+(Constant*x[1])/(x[1]*x[1])+((Constant**Constant)+Constant),x[0]*x[0]+(0.5874866043361263*x[1])/(x[1]*x[1])+((0.3927304957369776**0.24202276299755554)+0.19287286969171957),[0.5874866  0.3927305  0.24202276 0.19287287],3.5404165310546856,"{'fitness 25': 2.9398691993271195, 'fitness 53': 3.7140496969550334, 'fitness 74': 3.6994721129055748, 'fitness 102': 3.981908280931362}",False
27,"[[0], [1], [2, 3], [3, 1, 3, 2], [0, 2], [3, 0, 3, 2, 2, 3, 1, 2, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0]]",3.720561068899158,"[1, 1, 2, 1, 0, 1, 2, 0]",5,((Constant**Constant)/Constant),((0.33639491343306827**0.03967167958285478)/0.6396447400695924),[0.33639491 0.03967168 0.63964474],3.559975372282237,"{'fitness 25': 2.959846839393557, 'fitness 53': 3.720561068899158, 'fitness 74': 3.727654097083618, 'fitness 102': 3.992425180369536}",False
28,"[[0], [2], [2, 3], [2], [1], [0, 0, 2, 0], [0, 0], [1, 0]]",3.7209991093849815,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]+x[0])**Constant)**Constant)**Constant),((((x[1]+x[0])**0.12485993071477708)**0.5911831328927666)**0.6995430716634095),[0.12485993 0.59118313 0.69954307],3.561059937295403,"{'fitness 25': 2.9481714632206764, 'fitness 53': 3.7209991093849815, 'fitness 74': 3.7334772204287567, 'fitness 102': 4.001531128236777}",False
29,"[[0], [0], [3, 3], [0, 0], [2, 0, 0], [0, 1, 3, 3, 0], [0, 1, 0, 1], [0, 0]]",3.7468819101302935,"[1, 1, 2, 0, 0, 1, 2, 1]",5,x[0]+Constant,x[0]+0.7579146614967762,[0.75791466],3.5770726617684283,"{'fitness 25': 2.9727995442212882, 'fitness 53': 3.7468819101302935, 'fitness 74': 3.739985083714854, 'fitness 102': 4.018433357369143}",False
