,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
54,"[[0], [1], [0, 3], [3, 2], [0], [2, 0, 0], [1, 1, 1, 1], []]",4.450284508054215,6,(Constant*(Constant+Constant**Constant)+Constant),"[1, 1, 2, 2, 1, 3, 4, 0]",(0.23969587908153667*(0.5352554980139451+0.3939215376626036**0.8846136498713271)+0.3372709338757872),[0.23969588 0.5352555  0.39392154 0.88461365 0.33727093],4.310811166675557,"{'fitness 25': 3.731761873757588, 'fitness 53': 4.450284508054215, 'fitness 74': 4.471406887016196, 'fitness 102': 4.729264739252888}",False
55,"[[0], [2], [1, 1], [0, 3], [0, 1, 0, 2, 2, 0], [3, 2, 3, 3], [1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0], [1, 0, 1, 0, 1]]",4.502911025685531,7,((Constant/x[1]*(Constant/Constant)/Constant)**Constant),"[1, 1, 1, 2, 2, 4, 5, 1]",((0.7340308211677726/x[1]*(0.44520711205019425/0.8168231147514164)/0.8785047128405458)**0.07867133782629288),[0.73403082 0.44520711 0.81682311 0.87850471 0.07867134],4.364246461678104,"{'fitness 25': 3.7933844568001938, 'fitness 53': 4.502911025685531, 'fitness 74': 4.521950529542297, 'fitness 102': 4.777404398691823}",False
56,"[[0], [2], [3], [2, 2], [0, 0], [], [1], []]",4.521394164585942,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.17742097260979306**0.418404715975653),[0.17742097 0.41840472],4.383630642029033,"{'fitness 25': 3.8066156350807523, 'fitness 53': 4.521394164585942, 'fitness 74': 4.543565905894593, 'fitness 102': 4.800710385111753}",False
57,"[[0], [1], [2, 3], [2, 3], [0], [0, 1], [1, 0, 1], [0]]",4.538321533454394,7,(((Constant+x[0]**Constant)**Constant)-Constant),"[1, 1, 2, 1, 1, 2, 3, 1]",(((0.662555003120448+x[0]**0.301320686526106)**0.08356221458694169)-0.5740092920936023),[0.662555   0.30132069 0.08356221 0.57400929],4.40071886305673,"{'fitness 25': 3.8239471825338383, 'fitness 53': 4.538321533454394, 'fitness 74': 4.5604238543771585, 'fitness 102': 4.817785552259194}",False
58,"[[0], [2], [3], [2], [], [3, 0, 2, 0], [1], [0, 0]]",4.54639882560686,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.39546621600959253**0.8486870595525742),[0.39546622 0.84868706],4.40922395824924,"{'fitness 25': 3.8329189996413184, 'fitness 53': 4.54639882560686, 'fitness 74': 4.568929452512442, 'fitness 102': 4.825823422593959}",False
59,"[[0], [0], [3, 1], [1, 2], [0, 0, 2], [3, 3, 0, 3, 2], [1, 1, 0, 1, 1, 1], [0]]",4.583571191255355,7,Constant/((Constant/x[0]+Constant/Constant)*(Constant**Constant)),"[1, 1, 2, 2, 3, 5, 6, 1]",0.5332434859075695/((0.7422189661394817/x[0]+0.7447940353276101/0.333520249379719)*(0.11478133195482454**0.42755435942168096)),[0.53324349 0.74221897 0.74479404 0.33352025 0.11478133 0.42755436],4.445027621321857,"{'fitness 25': 3.867770699164238, 'fitness 53': 4.583571191255355, 'fitness 74': 4.603688948374048, 'fitness 102': 4.863623216427285}",False
60,"[[0], [2], [3, 0], [3, 2], [2], [0, 3, 3, 3], [1, 0, 1, 1, 0], [0]]",4.586055014047803,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.118111259350267**0.4200653147368718),[0.11811126 0.42006531],4.449800650993232,"{'fitness 25': 3.8746158037038145, 'fitness 53': 4.586055014047803, 'fitness 74': 4.609144457167313, 'fitness 102': 4.865641692108571}",False
61,"[[0], [3], [], [2, 0], [0, 1, 2], [], [1], []]",4.6468240769236235,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.33536173442982875,[0.33536173],4.511949915520369,"{'fitness 25': 3.938466594426184, 'fitness 53': 4.6468240769236235, 'fitness 74': 4.670746074022741, 'fitness 102': 4.926637078112183}",False
62,"[[0], [3], [2], [1, 1], [], [2, 2, 0, 2, 1, 2, 0, 3], [1], []]",4.650802655551929,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.33064176042097404,[0.33064176],4.516017599881927,"{'fitness 25': 3.942645027175087, 'fitness 53': 4.650802655551929, 'fitness 74': 4.674778186502255, 'fitness 102': 4.930629585968441}",False
63,"[[0], [0], [3, 1], [2, 2], [1, 1], [2, 3, 1, 2], [1, 0, 1, 1, 0], [0, 0]]",4.6823225093336145,7,Constant*(((x[0]/Constant)**Constant)-((Constant*x[0])**Constant)),"[1, 1, 2, 2, 2, 4, 5, 2]",0.690054958420816*(((x[0]/0.545252520046021)**0.5253979005974306)-((0.5522776413602053*x[0])**0.2959683746774169)),[0.69005496 0.54525252 0.5253979  0.55227764 0.29596837],4.544553048515552,"{'fitness 25': 3.9679372389720147, 'fitness 53': 4.6823225093336145, 'fitness 74': 4.70178641739176, 'fitness 102': 4.96393548918288}",False
64,"[[0], [2], [3], [2], [], [], [1], []]",4.691007909015255,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.04470727912215233**0.40615748544392627),[0.04470728 0.40615749],4.557114812693713,"{'fitness 25': 3.984856780098922, 'fitness 53': 4.691007909015255, 'fitness 74': 4.715517904400178, 'fitness 102': 4.9709697535820405}",False
65,"[[0], [3], [], [], [], [], [1], []]",4.703754949880088,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.267976130537924,[0.26797613],4.570141456810455,"{'fitness 25': 3.9982350089030634, 'fitness 53': 4.703754949880088, 'fitness 74': 4.728431959317689, 'fitness 102': 4.983757402210612}",False
66,"[[0], [0], [3, 3], [], [], [2], [1, 1], []]",4.734170066640497,4,Constant*Constant,"[1, 1, 2, 0, 0, 1, 2, 0]",0.4518935642509875*0.5136345056853985,[0.45189356 0.51363451],4.601217613278187,"{'fitness 25': 4.030146542148221, 'fitness 53': 4.734170066640497, 'fitness 74': 4.759240948998518, 'fitness 102': 5.014265348687819}",False
67,"[[0], [0], [0, 2], [2, 0, 0], [2, 1, 0, 1, 0], [1, 2, 3, 1, 1, 3, 0, 3], [0, 0, 1, 0, 1, 0, 1, 1, 1], [1, 1, 1, 0]]",4.744970438633891,7,(x[1]**Constant)-(x[1]*Constant)/x[1]-Constant-((x[0]/Constant)+Constant/Constant**Constant),"[1, 1, 2, 3, 5, 8, 9, 4]",(x[1]**0.2838140242408791)-(x[1]*0.3420895384599312)/x[1]-0.005671911223517623-((x[0]/0.8893306527643605)+0.3891164198530289/0.8247915550309401**0.8510093148874606),"[0.28381402 0.34208954 0.00567191 0.88933065 0.38911642 0.82479156
 0.85100931]",4.678434528001197,"{'fitness 25': 4.875788888478931, 'fitness 53': 4.744970438633891, 'fitness 74': 4.611968479553957, 'fitness 102': 4.5475462159707005}",False
68,"[[0], [3], [], [], [2], [], [1], []]",4.776751470944503,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.18204184567613146,[0.18204185],4.644710251960716,"{'fitness 25': 4.074800239132632, 'fitness 53': 4.776751470944503, 'fitness 74': 4.80236306869433, 'fitness 102': 5.056967448055186}",False
69,"[[0], [2], [3], [2, 3], [1, 1], [2], [1, 0, 0, 0, 1], []]",4.780985523513551,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.10628622489599437**0.7722961116049689),[0.10628622 0.77229611],4.64903401867615,"{'fitness 25': 4.079238907322613, 'fitness 53': 4.780985523513551, 'fitness 74': 4.806650218293525, 'fitness 102': 5.061212930412311}",False
70,"[[0], [1], [3, 0], [2, 3], [1], [2, 3, 2], [1, 1, 0, 1], [0]]",4.806129911146152,7,(Constant*((Constant/x[0])**Constant)*Constant),"[1, 1, 2, 2, 1, 3, 4, 1]",(0.634119371183207*((0.5293190735071093/x[0])**0.7521075416281611)*0.2873688165809887),[0.63411937 0.52931907 0.75210754 0.28736882],4.676881661250962,"{'fitness 25': 4.10960064534341, 'fitness 53': 4.806129911146152, 'fitness 74': 4.834975897369072, 'fitness 102': 5.086068441040403}",False
71,"[[0], [1], [0, 3], [3, 1], [1, 1, 0, 0, 2, 1], [2, 2, 3, 0, 3], [0, 1, 1, 1, 0, 1, 1, 1, 1, 0], [1, 1, 1]]",4.808883571361237,7,(x[1]*((Constant*Constant)/(Constant+x[1]))/Constant),"[1, 1, 2, 2, 2, 5, 6, 2]",(x[1]*((0.273001483493964*0.3206370439184656)/(0.3228634421080373+x[1]))/0.6062198538479302),[0.27300148 0.32063704 0.32286344 0.60621985],4.677519687798061,"{'fitness 25': 4.108475312946212, 'fitness 53': 4.808883571361237, 'fitness 74': 4.8348970484142235, 'fitness 102': 5.089186702033748}",False
72,"[[0], [0], [2, 2], [0, 0], [2, 2, 1, 2], [3, 1, 2, 0], [0, 1, 0, 0, 1], [0, 0, 0]]",4.82774389502431,7,(x[0]/Constant**Constant)-((x[0]*x[0])+Constant**Constant),"[1, 1, 2, 2, 4, 4, 5, 3]",(x[0]/0.09950924769654401**0.1671380650562012)-((x[0]*x[0])+0.17496471017491355**0.6715283055530347),[0.09950925 0.16713807 0.17496471 0.67152831],4.696271313372872,"{'fitness 25': 4.1301118470500455, 'fitness 53': 4.82774389502431, 'fitness 74': 4.853373851423362, 'fitness 102': 5.105328241645206}",False
73,"[[0], [3], [2, 0], [], [0, 0, 1, 0], [], [1, 0, 1, 0, 1, 0, 1, 0], [0]]",4.855689378328517,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.0896691043321115,[0.0896691],4.725294775606115,"{'fitness 25': 4.157510367429308, 'fitness 53': 4.855689378328517, 'fitness 74': 4.882271646653359, 'fitness 102': 5.13610231273568}",False
74,"[[0], [3], [], [], [], [], [1], []]",4.87389921542341,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.06843814380352109,[0.06843814],4.743876808337707,"{'fitness 25': 4.176577720597579, 'fitness 53': 4.87389921542341, 'fitness 74': 4.900699771048361, 'fitness 102': 5.154352933367183}",False
75,"[[0], [3], [], [], [], [], [1], []]",4.875245769346173,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.06686931896432646,[0.06686932],4.745250773021911,"{'fitness 25': 4.177987497447667, 'fitness 53': 4.875245769346173, 'fitness 74': 4.902062384894249, 'fitness 102': 5.155702436723815}",False
76,"[[0], [0], [2, 2], [2, 2], [1, 0], [3, 2, 2], [1, 0, 1, 1], [1, 0]]",4.906350628036511,7,(((Constant/x[1])**Constant)**Constant)*((Constant*Constant**Constant)**Constant),"[1, 1, 2, 2, 2, 3, 4, 1]",(((0.21213173661021212/x[1])**0.956111744104045)**0.31599172095516315)*((0.4222928967215944*0.8965672062065242**0.1430804740851248)**0.7432028762057389),"[0.21213174 0.95611174 0.31599172 0.4222929  0.89656721 0.14308047
 0.74320288]",4.776849824502345,"{'fitness 25': 4.211994339368062, 'fitness 53': 4.906350628036511, 'fitness 74': 4.932833902989286, 'fitness 102': 5.185721231149687}",False
77,"[[0], [0], [2, 0], [3, 3, 2], [2], [3, 0], [1, 0, 1, 0, 0], [1]]",4.927992412176918,6,(Constant**Constant)/x[1]+(Constant**Constant),"[1, 1, 2, 3, 1, 2, 3, 1]",(0.957593620401336**0.4129177786574749)/x[1]+(0.001737858772597578**0.8303635645343176),[0.95759362 0.41291778 0.00173786 0.83036356],4.799048935761931,"{'fitness 25': 4.233260862362618, 'fitness 53': 4.927992412176918, 'fitness 74': 4.955389673223444, 'fitness 102': 5.2084962716997305}",False
78,"[[0], [0], [0, 0], [2, 3, 1, 0], [2, 0, 0, 2, 1], [3, 3, 0, 1, 1, 3, 3, 1, 3], [0, 0, 1, 1, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 1]]",4.93276261579038,7,(x[0]**Constant)/x[0]/(Constant+Constant-x[0]-x[1])/x[0]/(Constant-x[1]),"[1, 1, 2, 4, 5, 8, 9, 6]",(x[0]**0.07717118597549333)/x[0]/(0.14179362786311056+0.12446168659851198-x[0]-x[1])/x[0]/(0.8609489797085432-x[1]),[0.07717119 0.14179363 0.12446169 0.86094898],4.803924223153158,"{'fitness 25': 4.238181223893357, 'fitness 53': 4.93276261579038, 'fitness 74': 4.960254776073063, 'fitness 102': 5.213336669493054}",False
79,"[[0], [0], [2, 2], [2, 1], [2, 2, 0], [2, 3, 2, 0, 3, 2, 1, 3, 1], [0, 1, 0, 0], [1, 0, 1]]",4.988632552964094,7,((x[1]**Constant)**Constant)*((Constant/x[0]*x[1])**Constant),"[1, 1, 2, 2, 3, 3, 4, 3]",((x[1]**0.40644418979246044)**0.2719243529183131)*((0.8664291982397339/x[0]*x[1])**0.15580951410368582),[0.40644419 0.27192435 0.8664292  0.15580951],4.931607996310043,"{'fitness 25': 5.200063313877974, 'fitness 53': 4.988632552964094, 'fitness 74': 4.835897817131154, 'fitness 102': 4.758862857921001}",False
80,"[[0], [0], [0, 2], [0, 0, 0], [2, 0, 0, 2, 0, 2], [3, 1, 0, 1, 1, 0, 3, 1, 3], [1, 0, 0, 1, 1, 1, 1, 0, 1], [1, 0, 1]]",7.197563331199154,7,Constant/x[1]-x[0]+Constant-Constant-Constant+(Constant/x[1]-Constant**Constant),"[1, 1, 2, 3, 6, 8, 9, 3]",0.8250827118673209/x[1]-x[0]+0.16409519368284942-0.7197986560187404-0.11019523273163767+(0.9672522654733902/x[1]-0.804973642541742**0.2112098862847871),"[0.82508271 0.16409519 0.71979866 0.11019523 0.96725227 0.80497364
 0.21120989]",7.106492958207401,"{'fitness 25': 6.5973976690696645, 'fitness 53': 7.197563331199154, 'fitness 74': 7.25314188673429, 'fitness 102': 7.468939318818248}",False
81,"[[0], [0], [0, 2], [2, 0, 2], [2, 0, 1, 1, 0, 2], [2, 3, 2, 0, 3, 2, 1, 3, 1], [0, 1, 1, 1, 0, 0, 1, 1, 1, 0], [1, 0, 1, 1, 0]]",12.61505435053273,7,(x[1]**Constant)*Constant/Constant*(Constant+x[0])/(((x[1]*Constant)**Constant)**Constant),"[1, 1, 2, 3, 4, 6, 7, 3]",(x[1]**0.7157815840428725)*0.053841490042454976/0.9362035624080846*(0.6547452115638506+x[0])/(((x[1]*0.1822345534069354)**0.3653661870445637)**0.32786467241731576),"[0.71578158 0.05384149 0.93620356 0.65474521 0.18223455 0.36536619
 0.32786467]",12.52562233531341,"{'fitness 25': 13.0135528270679, 'fitness 53': 12.61505435053273, 'fitness 74': 12.507008305575678, 'fitness 102': 12.05630587329665}",False
82,"[[0], [2], [0], [0, 0], [0, 1, 2, 1], [3, 2, 0, 0, 3, 2], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",13.362649681067717,7,(Constant/Constant*(Constant+x[0])+x[0]/(x[0]*Constant)**Constant),"[1, 1, 1, 2, 4, 6, 7, 3]",(0.5233801791566883/0.37614369071685594*(0.6927457824944847+x[0])+x[0]/(x[0]*0.019016141705695988)**0.6819380503470736),[0.52338018 0.37614369 0.69274578 0.01901614 0.68193805],13.357435983395007,"{'fitness 25': 13.584284171506852, 'fitness 53': 13.362649681067717, 'fitness 74': 13.336658048253273, 'fitness 102': 13.151365730424898}",False
83,"[[0], [2], [2], [2, 1], [0, 1], [3, 0, 1], [0, 1, 1, 0], [1, 0]]",14.107746130813474,7,(((x[1]/Constant**Constant)**Constant)**Constant),"[1, 1, 1, 1, 1, 1, 2, 1]",(((x[1]/0.12648211010403354**0.3273305344210936)**0.5886734322070154)**0.5593801086156215),[0.12648211 0.32733053 0.58867343 0.55938011],14.03610019973049,"{'fitness 25': 14.794921485172946, 'fitness 53': 14.107746130813474, 'fitness 74': 13.825449495753194, 'fitness 102': 13.48792961826533}",False
84,"[[0], [0], [3, 1], [0, 0, 0], [0, 1, 0, 2], [3, 1, 0, 1, 1, 3, 3, 1, 3], [1, 0, 1, 1, 1, 1, 0, 1], [0, 1]]",15.305483823107455,7,Constant/(x[0]-Constant+(Constant-Constant)-Constant/x[1]/Constant),"[1, 1, 2, 2, 4, 7, 8, 2]",0.9201246331176444/(x[0]-0.4580680480302979+(0.6798418178383419-0.5762073853650616)-0.88970502306084/x[1]/0.6272401119962279),[0.92012463 0.45806805 0.67984182 0.57620739 0.88970502 0.62724011],11.233340257477211,"{'fitness 25': 10.477329432961675, 'fitness 53': 15.305483823107455, 'fitness 74': 12.113653245389276, 'fitness 102': 11.109038094080683}",False
85,"[[0], [2], [0, 2], [1, 3], [2, 1, 0, 1, 0], [3, 3, 0], [1, 1, 1, 1], [1, 0, 1, 0]]",25.153593337297956,6,((Constant/(Constant/Constant))+Constant**Constant),"[1, 1, 1, 2, 2, 3, 4, 0]",((0.9382701924857121/(0.012943217916193794/0.40260165214553545))+0.08055212803345047**0.9327420839289593),[0.93827019 0.01294322 0.40260165 0.08055213 0.93274208],25.17207244301048,"{'fitness 25': 25.524961034639272, 'fitness 53': 25.153593337297956, 'fitness 74': 25.073679993526763, 'fitness 102': 24.917576300865413}",False
86,"[[0], [2], [2], [0], [0, 0], [0, 2, 3], [0, 0, 1, 1], [1, 0]]",39.14968078097143,7,((x[1]+x[0]*Constant/Constant**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 2]",((x[1]+x[0]*0.20221980799614636/0.5021483454724579**0.9736213052509072)**0.4630755729639351),[0.20221981 0.50214835 0.97362131 0.46307557],38.90416226338346,"{'fitness 25': 41.0098666462679, 'fitness 53': 39.14968078097143, 'fitness 74': 38.324005074307586, 'fitness 102': 37.378615069574906}",False
87,"[[0], [0], [0, 1], [2, 2, 3, 2], [0, 1, 1], [3, 1, 2, 0, 0, 2], [0, 0, 1, 0, 1, 0, 1], [0, 0, 0, 1]]",71.02758407419468,7,(x[0]/x[0]**Constant)-((Constant*x[0])**Constant)+(Constant+((x[1]*Constant)**Constant)),"[1, 1, 2, 4, 3, 6, 7, 4]",(x[0]/x[0]**0.35286170341740275)-((0.9810529127456225*x[0])**0.5107245136738583)+(0.40722157403753156+((x[1]*0.28108407913209543)**0.6240905373064614)),[0.3528617  0.98105291 0.51072451 0.40722157 0.28108408 0.62409054],70.44690991596316,"{'fitness 25': 74.82569121625, 'fitness 53': 71.02758407419468, 'fitness 74': 69.27238140393641, 'fitness 102': 67.2426571277031}",False
88,"[[0], [0], [0, 0], [0, 1, 0, 2], [0, 2, 2, 2, 1, 2, 2], [0, 0, 3, 1, 1, 0, 1, 1], [0, 0, 1, 1, 0, 0, 1, 1, 0], [1, 0, 1, 1, 1]]",92.75005555616545,7,x[1]+x[0]+Constant/(Constant-x[1])-(x[1]+Constant)-Constant-(x[1]**Constant),"[1, 1, 2, 4, 7, 8, 9, 5]",x[1]+x[0]+0.5584444569123603/(0.060958488113179055-x[1])-(x[1]+0.04054283922700852)-0.18086014138699336-(x[1]**0.5517311032637445),[0.55844446 0.06095849 0.04054284 0.18086014 0.5517311 ],92.0327313951651,"{'fitness 25': 96.44131745655213, 'fitness 53': 92.75005555616545, 'fitness 74': 90.7814414258082, 'fitness 102': 88.87543530313498}",False
89,"[[0], [2], [0, 2], [0, 0, 0], [1, 0, 2, 0], [3, 2, 0, 2, 0, 1], [1, 1, 1, 1, 1, 1, 0, 0, 0, 0], [1, 0]]",133.08298679714773,7,((Constant/Constant)*Constant+Constant*Constant+Constant-x[1]**Constant),"[1, 1, 1, 2, 4, 6, 7, 1]",((0.7167329972152139/0.352465525461784)*0.13002988126762371+0.7533616609445524*0.5347029754244073+0.6553322824382171-x[1]**0.5968141805479306),"[0.716733   0.35246553 0.13002988 0.75336166 0.53470298 0.65533228
 0.59681418]",131.99758394274613,"{'fitness 25': 138.9579030513355, 'fitness 53': 133.08298679714773, 'fitness 74': 130.06844557247808, 'fitness 102': 126.96640320442482}",False
90,"[[0], [2], [2], [0, 0, 0], [1, 0], [0, 0, 1, 0], [0, 1, 0, 0], [1, 1, 1, 0, 0]]",383.2460894881351,7,(((x[1]+Constant)+x[1]-x[1]**Constant)**Constant),"[1, 1, 1, 1, 2, 3, 4, 3]",(((x[1]+0.6663684370808984)+x[1]-x[1]**0.8792443419075198)**0.685996521910967),[0.66636844 0.87924434 0.68599652],379.72847089245835,"{'fitness 25': 404.1198330910745, 'fitness 53': 383.2460894881351, 'fitness 74': 373.20036831691357, 'fitness 102': 361.86521126938715}",False
91,"[[0], [0], [1, 2], [2, 0, 0], [1, 2, 2, 2, 0], [3, 2, 0, 1, 0, 3, 3, 1, 3], [1, 0, 1, 1, 1, 0, 0], [1, 1, 1, 1, 0]]",442.836225895336,7,(((Constant/x[1])**Constant)*Constant+Constant)-(Constant+x[1]/x[1]**Constant),"[1, 1, 2, 3, 5, 6, 7, 3]",(((0.3376949161720826/x[1])**0.23669336236057004)*0.7662622138620796+0.4232674357649683)-(0.36889027608627056+x[1]/x[1]**0.2587885810626972),[0.33769492 0.23669336 0.76626221 0.42326744 0.36889028 0.25878858],438.58059805924876,"{'fitness 25': 467.09890198897097, 'fitness 53': 442.836225895336, 'fitness 74': 430.95219406036574, 'fitness 102': 417.69069812840957}",False
92,"[[0], [0], [1, 2], [0, 3, 2], [1, 2, 2], [2, 2, 0, 3], [1, 0, 1, 1, 1], [1]]",1198.5908424572306,7,((Constant*x[1])*Constant+Constant)/((Constant**Constant)**Constant),"[1, 1, 2, 3, 3, 4, 5, 1]",((0.30283353934752155*x[1])*0.9712216777366423+0.5480680957009985)/((0.8871959610320863**0.2804302675124899)**0.7219475222594688),[0.30283354 0.97122168 0.5480681  0.88719596 0.28043027 0.72194752],1183.8542729142844,"{'fitness 25': 1283.7871053294568, 'fitness 53': 1198.5908424572306, 'fitness 74': 1158.0598263696525, 'fitness 102': 1109.7158870437436}",False
93,"[[0], [0], [2, 2], [2, 2], [0, 2], [3, 3], [0, 1, 0], [1, 0]]",2152.752915563832,7,((x[1]/Constant**Constant)**Constant)/((x[0]**Constant)**Constant),"[1, 1, 2, 2, 2, 2, 3, 2]",((x[1]/0.820856096379607**0.2856032458038916)**0.9221513111565635)/((x[0]**0.04409917563166099)**0.4238377414559934),[0.8208561  0.28560325 0.92215131 0.04409918 0.42383774],2127.803273207756,"{'fitness 25': 2297.8847910574, 'fitness 53': 2152.752915563832, 'fitness 74': 2082.7751789645486, 'fitness 102': 2002.7498496013184}",False
94,"[[0], [2], [0], [2, 0], [0, 0, 2], [2, 2, 2, 0], [1, 1, 1, 1, 0], [1]]",2200.639072762866,7,((Constant*Constant**Constant)*Constant*Constant+x[1]**Constant),"[1, 1, 1, 2, 3, 4, 5, 1]",((0.4257715082164526*0.5689798954866021**0.5966396039025214)*0.556593589776136*0.7116390765387568+x[1]**0.9308517437890437),[0.42577151 0.5689799  0.5966396  0.55659359 0.71163908 0.93085174],2175.12516351286,"{'fitness 25': 2347.8580426868284, 'fitness 53': 2200.639072762866, 'fitness 74': 2130.269010864805, 'fitness 102': 2047.2484369869474}",False
95,"[[0], [1], [0, 3], [1, 3, 2, 1], [0, 2, 0, 0, 2, 1], [1, 3, 2, 0, 3, 2, 1, 3, 1], [0, 1, 1, 1, 0, 0, 1, 1, 1, 0], [0, 1, 1, 1, 1, 1, 0]]",3983.717345517397,7,((x[0]-Constant/Constant)*Constant+x[1]),"[1, 1, 2, 2, 2, 4, 5, 2]",((x[0]-0.37126970577580687/0.6832827111644626)*0.4451301512652449+x[1]),[0.37126971 0.68328271 0.44513015],3934.7269900591605,"{'fitness 25': 4266.164263010299, 'fitness 53': 3983.717345517397, 'fitness 74': 3849.125279860551, 'fitness 102': 3688.8914273066325}",False
96,"[[0], [0], [2, 3], [0], [2, 2], [0, 0], [1, 0, 0], [0, 1]]",3984.547619382026,7,(Constant+x[0]**Constant)+x[1],"[1, 1, 2, 1, 2, 2, 3, 2]",(0.1779727024278831+x[0]**0.9942175527214688)+x[1],[0.1779727  0.99421755],3935.5591309349716,"{'fitness 25': 4266.992851513256, 'fitness 53': 3984.547619382026, 'fitness 74': 3849.962239839384, 'fitness 102': 3689.7223014522756}",False
97,"[[0], [1], [1, 3], [2, 3, 2], [2, 1], [1, 1, 3, 0, 2, 3, 0], [0, 0, 1, 0], [0, 1, 1]]",3989.4544761156185,7,(((x[0]**Constant)-x[1])-Constant),"[1, 1, 2, 2, 1, 2, 3, 2]",(((x[0]**0.24206076943175325)-x[1])-0.32133070149704435),[0.24206077 0.3213307 ],3940.384370527316,"{'fitness 25': 4271.678077179548, 'fitness 53': 3989.4544761156185, 'fitness 74': 3854.761294371867, 'fitness 102': 3694.7137400305332}",False
98,"[[0], [0], [3, 2], [2, 2], [0, 2], [3, 0], [0, 1, 1, 1, 0], [1, 0]]",4023.2207475523987,6,x[1]/((Constant+Constant**Constant)**Constant),"[1, 1, 2, 1, 1, 2, 3, 1]",x[1]/((0.18749822247645598+0.4014082994378264**0.29281257852817366)**0.2055410210435591),[0.18749822 0.4014083  0.29281258 0.20554102],3973.7405560900515,"{'fitness 25': 4308.48471197989, 'fitness 53': 4023.2207475523987, 'fitness 74': 3887.279971979795, 'fitness 102': 3725.456984310469}",False
99,"[[0], [2], [0], [0, 0], [0, 1, 2, 1], [3, 2, 0, 0, 3, 2], [1, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1]]",10011.887683488481,7,(Constant/Constant*(x[0]+x[1])+x[0]/(Constant*x[1])**Constant),"[1, 1, 1, 2, 4, 6, 7, 4]",(0.5870285737511602/0.23373217076751962*(x[0]+x[1])+x[0]/(0.08283819927745995*x[1])**0.826660968978338),[0.58702857 0.23373217 0.0828382  0.82666097],9888.793315742538,"{'fitness 25': 10721.084065942325, 'fitness 53': 10011.887683488481, 'fitness 74': 9673.805534615773, 'fitness 102': 9271.490346669516}",False
