,genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,opt_const,fitness val,other_info,optimized
47,"[[0], [0], [2, 0], [2, 2, 0], [1, 1, 0, 2], [3, 1, 2, 2, 3, 3], [1, 0, 1, 0, 1, 0, 0], [1, 0, 1, 1]]",4.169081400612334,"[1, 1, 2, 3, 4, 6, 7, 4]",7,(((Constant/x[1])**Constant)**Constant)-((Constant*x[0])**Constant)*Constant/x[1]/x[1],(((0.5236319002216876/x[1])**0.2648860782718221)**0.038978262271955666)-((0.5527554608510364*x[0])**0.8719011883640158)*0.7206478187601769/x[1]/x[1],[0.5236319  0.26488608 0.03897826 0.55275546 0.87190119 0.72064782],4.0221940152103,"{'fitness 25': 3.4365165618661297, 'fitness 53': 4.169081400612334, 'fitness 74': 4.1849156687424935, 'fitness 102': 4.445149815022278}",False
48,"[[0], [0], [2, 3], [2, 2], [2, 2], [0, 0, 3, 2], [0, 1], [0, 0, 0]]",4.190717826522086,"[1, 1, 2, 1, 1, 1, 2, 1]",7,((x[0]**Constant)**Constant)+Constant,((x[0]**0.9619937628989839)**0.9992332114926775)+0.13042520711242,[0.96199376 0.99923321 0.13042521],4.034697772930497,"{'fitness 25': 3.439334239945969, 'fitness 53': 4.190717826522086, 'fitness 74': 4.194175789690003, 'fitness 102': 4.470583289155519}",False
49,"[[0], [2], [3, 3], [2, 0, 3], [0, 2, 2], [2, 0, 2], [0, 0, 1, 0, 0, 0, 0, 1, 0], [0, 1]]",4.198132785179926,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.4044854219148284),[0.40448542],4.046649969394688,"{'fitness 25': 3.455379797383236, 'fitness 53': 4.198132785179926, 'fitness 74': 4.207872458294212, 'fitness 102': 4.476697652506614}",False
50,"[[0], [2], [2], [2], [2, 0, 1, 0], [3, 0, 2, 0], [0, 1, 1, 1, 0, 0, 0, 1, 0], [0, 1]]",4.200165634908519,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.7439089702525914)**0.6328500239776309)**0.880591152266337),[0.74390897 0.63285002 0.88059115],4.048633683262585,"{'fitness 25': 3.4573237865337143, 'fitness 53': 4.200165634908519, 'fitness 74': 4.209798642942356, 'fitness 102': 4.478778620311684}",False
51,"[[0], [2], [2, 3], [2, 2], [2, 2], [0, 0, 3, 2], [0, 1], [0, 0, 0]]",4.20823710738462,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.9428049135605021)**0.661842040479848)**0.7297902154371041),[0.94280491 0.66184204 0.72979022],4.0565143430919255,"{'fitness 25': 3.4650481183172035, 'fitness 53': 4.20823710738462, 'fitness 74': 4.217450814117521, 'fitness 102': 4.487044096841051}",False
52,"[[0], [2], [3, 0], [3, 2], [2, 2], [3], [1, 0, 1, 1, 0], [1, 0]]",4.208856570558036,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.8632608943224462**0.9739694595403461),[0.86326089 0.97396946],4.06315696315447,"{'fitness 25': 3.4770711891068316, 'fitness 53': 4.208856570558036, 'fitness 74': 4.226063769661015, 'fitness 102': 4.486335930695566}",False
53,"[[0], [2], [3], [2, 2], [2, 0, 0], [2, 2, 3, 3, 0], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [1]]",4.220253537937783,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.30012829110868355**0.1326800026132059),[0.30012829 0.13268   ],4.074863323330579,"{'fitness 25': 3.4891127974741956, 'fitness 53': 4.220253537937783, 'fitness 74': 4.2376590149984175, 'fitness 102': 4.4978181575191245}",False
54,"[[0], [2], [3], [2, 1], [0, 1, 2], [3], [0], [0, 0]]",4.243905715515116,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.6527848870503185),[0.65278489],4.091420348979283,"{'fitness 25': 3.4992892921445056, 'fitness 53': 4.243905715515116, 'fitness 74': 4.251342392194303, 'fitness 102': 4.523629362599042}",False
55,"[[0], [1], [2, 2], [2, 3], [2], [2], [0, 1], [0]]",4.26499611211928,"[1, 1, 2, 2, 1, 1, 2, 1]",7,(((x[0]**Constant)**Constant)*(Constant**Constant)),(((x[0]**0.8741450235511801)**0.5472375352924643)*(0.6038989616122188**0.16076041638994443)),[0.87414502 0.54723754 0.60389896 0.16076042],4.115088842173099,"{'fitness 25': 3.5253692850341944, 'fitness 53': 4.26499611211928, 'fitness 74': 4.275574699530829, 'fitness 102': 4.5443225419542745}",False
56,"[[0], [2], [3], [], [], [], [0], [0]]",4.282967255189544,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[0]**Constant),(x[0]**0.9103414767609624),[0.91034148],4.129788854090105,"{'fitness 25': 3.5369767488070503, 'fitness 53': 4.282967255189544, 'fitness 74': 4.288573527267533, 'fitness 102': 4.563816286195731}",False
57,"[[0], [2], [3], [3, 3], [2], [], [1, 1, 1, 1, 1], [0]]",4.286494047930661,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.3499499048120197**0.24829458394242387),[0.3499499  0.24829458],4.142870798119403,"{'fitness 25': 3.5590645316217215, 'fitness 53': 4.286494047930661, 'fitness 74': 4.305024149067768, 'fitness 102': 4.564523713668718}",False
58,"[[0], [2], [1, 0], [2, 2, 2, 1], [2, 2, 1, 1, 1], [3, 1, 2, 2, 3, 2, 2], [0, 0, 1, 0, 1, 0, 1, 0], [1, 1, 0, 1, 1]]",4.293955627043125,"[1, 1, 1, 2, 2, 1, 2, 2]",7,(((x[1]**Constant)/(x[1]**Constant))**Constant),(((x[1]**0.4157847397868868)/(x[1]**0.9737850220380011))**0.06235058209031097),[0.41578474 0.97378502 0.06235058],4.150246183389046,"{'fitness 25': 3.571086225975243, 'fitness 53': 4.293955627043125, 'fitness 74': 4.310725305121905, 'fitness 102': 4.568927019069991}",False
59,"[[0], [2], [3, 3], [2], [], [3, 2, 0, 1, 1, 3, 3, 1, 3], [1, 1, 1, 0, 0], [1, 0, 1, 1, 0]]",4.299172623669425,"[1, 1, 1, 0, 0, 0, 1, 0]",4,(Constant**Constant),(0.2908223153581705**0.22764789493594406),[0.29082232 0.22764789],4.155881590803539,"{'fitness 25': 3.5724464197346713, 'fitness 53': 4.299172623669425, 'fitness 74': 4.317912730577394, 'fitness 102': 4.577285622098553}",False
60,"[[0], [0], [2, 0], [2, 2, 2], [1, 1, 0], [3, 0, 3, 2, 2], [1, 0, 1, 0, 1, 0], [1, 0, 0, 0]]",4.300683823742595,"[1, 1, 2, 3, 3, 5, 6, 3]",7,(((Constant/x[1])**Constant)**Constant)+((Constant/x[0])**Constant)*(Constant*x[0]**Constant),(((0.8007692864048047/x[1])**0.43611676760875195)**0.5641528422196525)+((0.6318528390593471/x[0])**0.7910416005529731)*(0.7238548266834434*x[0]**0.2453466956921726),"[0.80076929 0.43611677 0.56415284 0.63185284 0.7910416  0.72385483
 0.2453467 ]",4.1635231781836675,"{'fitness 25': 3.5914047398112237, 'fitness 53': 4.300683823742595, 'fitness 74': 4.325320754257356, 'fitness 102': 4.573844040482423}",False
61,"[[0], [2], [2], [0], [1, 2], [0, 1, 1, 2, 1], [0, 1, 1, 0, 0, 1], [0, 1]]",4.316991826321235,"[1, 1, 1, 1, 2, 2, 3, 1]",7,(((x[0]+Constant)-Constant**Constant)**Constant),(((x[0]+0.5308271172652818)-0.28514567587085715**0.24369087096259257)**0.4733885118179074),[0.53082712 0.28514568 0.24369087 0.47338851],4.166140754416965,"{'fitness 25': 3.576339987600206, 'fitness 53': 4.316991826321235, 'fitness 74': 4.325331270496458, 'fitness 102': 4.596751005154229}",False
62,"[[0], [2], [1], [2, 2], [0, 1], [3, 3, 0], [0, 1, 0, 1], [0, 1]]",4.346534765501219,"[1, 1, 1, 2, 2, 3, 4, 2]",7,(((x[0]/Constant**Constant)/((x[1]+Constant)**Constant))**Constant),(((x[0]/0.9039064801451016**0.26019538381753504)/((x[1]+0.4903981301845962)**0.3763324274439124))**0.11133823063547221),[0.90390648 0.26019538 0.49039813 0.37633243 0.11133823],4.202892230447426,"{'fitness 25': 3.624426389914689, 'fitness 53': 4.346534765501219, 'fitness 74': 4.362352298845421, 'fitness 102': 4.621898002582169}",False
63,"[[0], [2], [1], [0, 0], [2, 1, 2, 1], [2, 3, 3, 2, 2], [1, 1, 0, 1, 1, 0], [1, 1]]",4.39434492454665,"[1, 1, 1, 2, 4, 5, 6, 2]",7,((Constant*(Constant/x[1])/Constant*(Constant*x[1]))**Constant),((0.6443785071209939*(0.8975806774876132/x[1])/0.6088634041150084*(0.038194283654423344*x[1]))**0.13525794285294823),[0.64437851 0.89758068 0.6088634  0.03819428 0.13525794],4.253488237289127,"{'fitness 25': 3.672824333785442, 'fitness 53': 4.39434492454665, 'fitness 74': 4.4146105162934415, 'fitness 102': 4.673029861788499}",False
64,"[[0], [0], [0, 0], [2, 0, 0, 3], [2, 1, 0, 1, 0], [3, 0, 2, 3, 2, 1, 3, 3, 2], [0, 0, 1, 0, 0, 1, 1, 0, 0, 1], [0, 0, 1, 0, 0, 1]]",4.43740302045976,"[1, 1, 2, 4, 5, 9, 10, 6]",7,(x[0]**Constant)/(x[0]+Constant)*x[1]/x[0]*(Constant-Constant)/x[0]/x[1]*Constant,(x[0]**0.38542953013765435)/(x[0]+0.20673813390545626)*x[1]/x[0]*(0.9913684031304454-0.02881152724995939)/x[0]/x[1]*0.23242368800681112,[0.38542953 0.20673813 0.9913684  0.02881153 0.23242369],4.335423898285772,"{'fitness 25': 3.780718915805268, 'fitness 53': 4.43740302045976, 'fitness 74': 4.506390151791775, 'fitness 102': 4.719162627260271}",False
65,"[[0], [2], [2, 3], [1, 0], [2, 0, 0], [3, 2, 0, 0, 3, 2], [1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [1]]",4.4533232228749595,"[1, 1, 1, 1, 2, 2, 3, 0]",6,(((Constant/Constant*Constant)**Constant)**Constant),(((0.8143530039396222/0.971484360943281*0.5193217456150251)**0.8632792837856236)**0.7902112098088336),[0.814353   0.97148436 0.51932175 0.86327928 0.79021121],4.3139240487301995,"{'fitness 25': 3.734962118727188, 'fitness 53': 4.4533232228749595, 'fitness 74': 4.474491338411359, 'fitness 102': 4.732318689052049}",False
66,"[[0], [2], [2, 3], [0, 0], [0, 2], [3, 2, 0, 0, 3, 2], [1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0]]",4.454418649773729,"[1, 1, 1, 1, 2, 2, 3, 0]",6,((Constant/Constant*Constant**Constant)**Constant),((0.4424170415558266/0.8123677465794671*0.5693667517564374**0.34538653656373386)**0.7101127701916897),[0.44241704 0.81236775 0.56936675 0.34538654 0.71011277],4.315046187756862,"{'fitness 25': 3.7361157421407536, 'fitness 53': 4.454418649773729, 'fitness 74': 4.475603232918727, 'fitness 102': 4.733419588211106}",False
67,"[[0], [2], [2], [0, 2], [2, 2], [3], [0, 0], [0, 1]]",4.580575251148939,"[1, 1, 1, 1, 2, 1, 2, 2]",7,((x[0]/x[1]**Constant)**Constant),((x[0]/x[1]**0.8222513560971586)**0.13055771837560015),[0.82225136 0.13055772],4.4428228331087105,"{'fitness 25': 3.8738789241992313, 'fitness 53': 4.580575251148939, 'fitness 74': 4.599341285546021, 'fitness 102': 4.855248289580879}",False
68,"[[0], [3], [0, 2], [3, 3], [2], [3, 0, 2, 0, 2], [1, 1, 1, 1, 1], [0, 0, 1, 1, 0]]",4.596376766797558,"[1, 1, 0, 0, 0, 0, 1, 0]",3,Constant,0.3953547772422341,[0.39535478],4.4603594008632585,"{'fitness 25': 3.8854648566389276, 'fitness 53': 4.596376766797558, 'fitness 74': 4.619609620271035, 'fitness 102': 4.876003725679815}",False
69,"[[0], [2], [1], [0, 0], [2, 2, 0, 2], [3, 2, 3, 0], [1, 1, 1, 0, 1, 1], [1]]",4.597187851032827,"[1, 1, 1, 2, 4, 4, 5, 1]",7,((Constant/Constant*Constant/x[1]+Constant)**Constant),((0.830788664607826/0.8431941520479254*0.653666980833812/x[1]+0.3197250789328784)**0.8165827508723238),[0.83078866 0.84319415 0.65366698 0.31972508 0.81658275],4.461182488523846,"{'fitness 25': 3.8863645874147754, 'fitness 53': 4.597187851032827, 'fitness 74': 4.620405556891023, 'fitness 102': 4.876777321265739}",False
70,"[[0], [0], [0, 2], [2, 0, 0], [0, 2, 1, 2, 1], [3, 0, 2, 3, 3, 0, 3], [1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0]]",4.656409478846957,"[1, 1, 2, 3, 5, 7, 8, 0]",6,(Constant/Constant**Constant)+Constant*(Constant/Constant)/(Constant+(Constant/Constant)**Constant),(0.0002747138619855205/0.001552900298287918**0.07372698780414033)+0.6309757102623079*(0.6209157517635848/0.4453395983204478)/(0.7608448812359595+(0.7817547476477273/0.33117983471672374)**0.7824288134899732),"[2.74713862e-04 1.55290030e-03 7.37269878e-02 6.30975710e-01
 6.20915752e-01 4.45339598e-01 7.60844881e-01 7.81754748e-01
 3.31179835e-01 7.82428813e-01]",4.521749737039084,"{'fitness 25': 3.9485330982391993, 'fitness 53': 4.656409478846957, 'fitness 74': 4.680460253400836, 'fitness 102': 4.936255859477216}",False
71,"[[0], [2], [0], [3, 3], [2], [2], [1, 1, 1, 1, 1], [0]]",4.656766786441325,"[1, 1, 1, 2, 0, 1, 2, 0]",5,(Constant*Constant**Constant),(0.35130031005897155*0.8266572956141033**0.43194956184564903),[0.35130031 0.8266573  0.43194956],4.522115020308786,"{'fitness 25': 3.9489083132437086, 'fitness 53': 4.656766786441325, 'fitness 74': 4.6808223481917155, 'fitness 102': 4.936614399490935}",False
72,"[[0], [2], [1], [2, 3], [1, 1, 0, 0, 2, 1], [2, 1, 3, 3, 0], [1, 1, 1, 1, 1, 1], [1]]",4.67001001411324,"[1, 1, 1, 2, 1, 2, 3, 0]",6,((((Constant*Constant)**Constant)-Constant)**Constant),((((0.16470284804358815*0.3818051483201279)**0.5117000712005035)-0.145322435139429)**0.5059639392528679),[0.16470285 0.38180515 0.51170007 0.14532244 0.50596394],4.535652995975898,"{'fitness 25': 3.9628139302783647, 'fitness 53': 4.67001001411324, 'fitness 74': 4.694242346350476, 'fitness 102': 4.9499027112988525}",False
73,"[[0], [1], [2, 2], [0, 3], [2, 2], [3, 1, 2, 0], [0, 1, 1], [0, 0]]",4.693047312597821,"[1, 1, 2, 2, 2, 2, 3, 1]",7,((x[0]/Constant**Constant)-(Constant**Constant)),((x[0]/0.7206064174000504**0.06374089310297804)-(0.4907689475664736**0.9134368772052475)),[0.72060642 0.06374089 0.49076895 0.91343688],4.549420419787466,"{'fitness 25': 3.966392020450557, 'fitness 53': 4.693047312597821, 'fitness 74': 4.704154540290776, 'fitness 102': 4.977714698621064}",False
74,"[[0], [2], [0, 2], [2, 0, 3], [2, 0, 2], [2, 2, 3, 3, 0], [1, 1, 1, 1, 1, 1], [0, 0, 1, 1, 0]]",4.781399441385403,"[1, 1, 1, 2, 3, 3, 4, 0]",6,((Constant**Constant)*Constant*Constant/Constant**Constant),((0.2263392433888347**0.4596931189396456)*0.6619390487422366*0.5057908746315689/0.09136152617319193**0.018073454509594633),[0.22633924 0.45969312 0.66193905 0.50579087 0.09136153 0.01807345],4.649456698340633,"{'fitness 25': 4.079672814317913, 'fitness 53': 4.781399441385403, 'fitness 74': 4.807069320485738, 'fitness 102': 5.061627960218249}",False
75,"[[0], [0], [2, 2], [2, 0, 0], [2, 1, 2, 1, 0, 2], [3, 2, 0, 1, 1, 3, 0, 1, 3], [1, 1, 1, 1, 0, 1, 0, 1, 0], [1, 0, 1, 1, 1]]",4.786742917448385,"[1, 1, 2, 2, 3, 3, 4, 0]",6,((Constant**Constant)**Constant)/((Constant*Constant)+Constant**Constant),((0.012935305655414342**0.57090988646478)**0.5806369028345941)/((0.8367317065731233*0.8517004978983126)+0.6008675086081875**0.7666904455055363),"[0.01293531 0.57090989 0.5806369  0.83673171 0.8517005  0.60086751
 0.76669045]",4.654913147634343,"{'fitness 25': 4.085274117205788, 'fitness 53': 4.786742917448385, 'fitness 74': 4.81247962140827, 'fitness 102': 5.06698570428897}",False
76,"[[0], [1], [2, 2], [2, 0, 3], [0, 2, 2, 1, 2, 1], [3, 0, 1, 3], [1, 1, 1, 0, 0], [0, 0, 1]]",4.8089393865109935,"[1, 1, 2, 2, 3, 3, 4, 1]",7,(((Constant/Constant**Constant)**Constant)+(Constant-x[0]**Constant)),(((0.03883773787779332/0.4914770361022981**0.5593040001682019)**0.6492955982580476)+(0.8501356854940725-x[0]**0.6407409682862454)),[0.03883774 0.49147704 0.559304   0.6492956  0.85013569 0.64074097],4.684794646530947,"{'fitness 25': 4.124784980097521, 'fitness 53': 4.8089393865109935, 'fitness 74': 4.844397622113865, 'fitness 102': 5.085201337381456}",False
77,"[[0], [0], [0, 2], [3, 0, 1], [2, 0, 0, 1, 2], [2, 2, 3, 3, 0, 0, 0], [1, 1, 1, 1, 1, 0, 0, 0], [1, 1, 1]]",4.932679033385389,"[1, 1, 2, 3, 4, 7, 8, 3]",7,Constant*Constant*Constant/Constant/((Constant+x[1]+(x[1]+x[1]))**Constant),0.2628909341895769*0.6914615447609335*0.7681326917466399/0.6052183917514711/((0.9892045173766044+x[1]+(x[1]+x[1]))**0.8776401704205876),[0.26289093 0.69146154 0.76813269 0.60521839 0.98920452 0.87764017],4.803837165007234,"{'fitness 25': 4.238107436206723, 'fitness 53': 4.932679033385389, 'fitness 74': 4.960162738825392, 'fitness 102': 5.213241319989588}",False
78,"[[0], [0], [2, 2], [2, 0, 0], [0, 2, 0], [3, 2, 0, 1, 1, 3, 0, 1, 3], [1, 1, 1, 1, 0, 0, 1, 0, 1, 1], [0]]",4.935980081597909,"[1, 1, 2, 2, 3, 4, 5, 1]",7,((Constant/Constant**Constant)**Constant)*(Constant+Constant-x[0]**Constant),((0.002619442655438453/0.7927480673011865**0.2631316609318466)**0.5249340197667811)*(0.6047903500237389+0.2082536427425512-x[0]**0.4426566888519391),"[0.00261944 0.79274807 0.26313166 0.52493402 0.60479035 0.20825364
 0.44265669]",4.807451742889659,"{'fitness 25': 4.24207589654618, 'fitness 53': 4.935980081597909, 'fitness 74': 4.963839490979701, 'fitness 102': 5.216439841143095}",False
79,"[[0], [0], [0, 2], [1, 2, 2], [2, 1, 0, 1, 0], [3, 2, 3, 1, 1, 3, 1, 1, 3], [0, 0, 1, 0, 0, 1, 0, 1, 0], [0, 0, 1, 1, 0]]",5.83924233841121,"[1, 1, 2, 3, 4, 6, 7, 5]",7,(x[0]/(x[0]*Constant))/(x[1]-x[1]**Constant)-(((Constant/x[0])**Constant)**Constant),(x[0]/(x[0]*0.9343384547967344))/(x[1]-x[1]**0.6230268721535764)-(((0.9475063620411719/x[0])**0.3635521103235295)**0.32954239686618647),[0.93433845 0.62302687 0.94750636 0.36355211 0.3295424 ],5.723764308386642,"{'fitness 25': 5.177636681286306, 'fitness 53': 5.83924233841121, 'fitness 74': 5.872702127565848, 'fitness 102': 6.120954116307773}",False
80,"[[0], [0], [1, 2], [2, 3, 0], [2, 1, 0, 1, 0], [3, 2, 3, 1, 1, 3, 1, 0, 3], [0, 1, 1, 1, 0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0]]",5.955998808209993,"[1, 1, 2, 3, 3, 5, 6, 3]",7,((x[0]**Constant)/Constant)*((Constant/Constant)-x[0]-x[0]**Constant),((x[0]**0.6334490500942418)/0.6240927770959818)*((0.6909953501011206/0.6183785178389611)-x[0]-x[0]**0.8069075012648617),[0.63344905 0.62409278 0.69099535 0.61837852 0.8069075 ],5.866397074233085,"{'fitness 25': 5.368649487580637, 'fitness 53': 5.955998808209993, 'fitness 74': 6.023401614955131, 'fitness 102': 6.207140120163487}",False
81,"[[0], [2], [0], [3, 0], [1, 1], [1, 3, 3, 2], [1, 1, 1, 1, 1], []]",7.356864118287266,"[1, 1, 1, 2, 2, 4, 5, 0]",6,(Constant-(Constant/Constant)/(Constant*Constant)**Constant),(0.5782381166915433-(0.8049076810692865/0.42328038226669973)/(0.9076888863278967*0.3889324001358596)**0.5133527325503752),[0.57823812 0.80490768 0.42328038 0.90768889 0.3889324  0.51335273],7.259967589014038,"{'fitness 25': 6.742329475933708, 'fitness 53': 7.356864118287266, 'fitness 74': 7.401743476057873, 'fitness 102': 7.63582981505053}",False
82,"[[0], [1], [0, 2], [2, 0, 3], [2, 1, 2, 1, 0, 2], [3, 0, 2, 0, 2], [0, 1, 1, 1, 0, 0, 0, 1, 0], [0, 1, 1, 1, 1, 1, 0]]",9.155594872041688,"[1, 1, 2, 3, 3, 4, 5, 2]",7,((x[0]**Constant)/(Constant+Constant)*Constant+(x[1]**Constant)),((x[0]**0.3332804145879267)/(0.1437119159533461+0.19126143994984057)*0.28242561744816275+(x[1]**0.30742750972734345)),[0.33328041 0.14371192 0.19126144 0.28242562 0.30742751],9.100946350137484,"{'fitness 25': 9.583323565240237, 'fitness 53': 9.155594872041688, 'fitness 74': 8.968721042150937, 'fitness 102': 8.75079444302128}",False
83,"[[0], [0], [0, 2], [2, 0, 0], [2, 0, 1, 1, 0, 2], [3, 2, 0, 1, 1, 3, 3, 3, 3], [0, 1, 1, 1, 0, 0, 0, 1, 1], [0, 0, 1, 1, 0]]",10.773966658240358,"[1, 1, 2, 3, 5, 8, 9, 4]",7,(x[0]**Constant)/Constant*Constant+(Constant-x[0])-((x[1]/x[1])/Constant/Constant**Constant),(x[0]**0.642360005869864)/0.507335912942375*0.9342848021983181+(0.35748776370108837-x[0])-((x[1]/x[1])/0.44551809874566606/0.20884808305924885**0.7599964798772233),"[0.64236001 0.50733591 0.9342848  0.35748776 0.4455181  0.20884808
 0.75999648]",10.694866581793642,"{'fitness 25': 10.21088253412892, 'fitness 53': 10.773966658240358, 'fitness 74': 10.824753109378866, 'fitness 102': 11.048964101873137}",False
84,"[[0], [0], [1, 3], [2, 2, 2], [1, 1, 0], [3, 1, 2, 1, 3], [0, 0, 1, 0, 1, 0], [1, 1, 1]]",19.40630372980197,"[1, 1, 2, 2, 2, 4, 5, 3]",7,(((x[1]/x[1])**Constant)-((Constant*x[1])**Constant))-Constant,(((x[1]/x[1])**0.054079640994953326)-((0.1868209919233782*x[1])**0.4284441874329261))-0.518925232004676,[0.05407964 0.18682099 0.42844419 0.51892523],19.253868585054438,"{'fitness 25': 19.57690244101621, 'fitness 53': 19.40630372980197, 'fitness 74': 19.14419830628539, 'fitness 102': 19.04050500786172}",False
85,"[[0], [2], [2, 0], [0, 0, 0], [0, 0, 1, 0], [3, 0, 2, 0], [0, 1, 1, 0], [0, 1]]",34.485847293783124,"[1, 1, 1, 1, 2, 3, 4, 2]",7,((x[0]/Constant+Constant*x[1]**Constant)**Constant),((x[0]/0.7379645315991189+0.821954539554304*x[1]**0.5872171887134591)**0.7947377701067485),[0.73796453 0.82195454 0.58721719 0.79473777],34.27182223165633,"{'fitness 25': 36.14559568419551, 'fitness 53': 34.485847293783124, 'fitness 74': 33.7609663868989, 'fitness 102': 32.90890462387457}",False
86,"[[0], [0], [2, 0], [2, 1, 2], [0, 1, 0, 2], [3, 0, 0, 0, 2, 2], [1, 1, 1, 1, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0]]",42.90441829006081,"[1, 1, 2, 3, 4, 6, 7, 3]",7,((Constant/Constant**Constant)**Constant)+((Constant+Constant)+x[0]*x[0])*(x[1]**Constant),((0.36520371588263045/0.3013025975380976**0.04240482815786939)**0.23070784726203675)+((0.9860456212961245+0.9804316948787076)+x[0]*x[0])*(x[1]**0.3337882484316623),"[0.36520372 0.3013026  0.04240483 0.23070785 0.98604562 0.98043169
 0.33378825]",42.790208341734804,"{'fitness 25': 43.9992829840016, 'fitness 53': 42.90441829006081, 'fitness 74': 42.68668962578535, 'fitness 102': 41.68465241541748}",False
87,"[[0], [1], [2, 0], [2, 2, 2], [1, 1, 0], [3, 0, 2, 0, 2], [0, 0, 1, 0, 1, 0], [1, 0, 1, 1]]",90.49179346174972,"[1, 1, 2, 3, 3, 5, 6, 4]",7,((((x[1]/x[0])**Constant)**Constant)+((Constant*x[1])**Constant)+(Constant*x[1]**Constant)),((((x[1]/x[0])**0.10712741572843287)**0.6722194402111289)+((0.16418408788911065*x[1])**0.5753584276584409)+(0.12359430065517374*x[1]**0.740399549034252)),[0.10712742 0.67221944 0.16418409 0.57535843 0.1235943  0.74039955],89.70966714669366,"{'fitness 25': 95.4559484131663, 'fitness 53': 90.49179346174972, 'fitness 74': 88.17263270828074, 'fitness 102': 85.5004203186339}",False
88,"[[0], [0], [0, 2], [2, 0, 1], [0, 2, 2, 1, 0], [3, 0, 2, 0, 2, 0, 3], [0, 0, 1, 1, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0]]",123.13298948835056,"[1, 1, 2, 3, 5, 7, 8, 5]",7,(x[0]/x[0]**Constant)+Constant*Constant+(((x[1]*x[1])+x[0]/Constant)**Constant),(x[0]/x[0]**0.8217600630553579)+0.6037023391863278*0.7212373791528717+(((x[1]*x[1])+x[0]/0.4637246694288215)**0.2960542584442992),[0.82176006 0.60370234 0.72123738 0.46372467 0.29605426],122.17371422416296,"{'fitness 25': 129.20596342973647, 'fitness 53': 123.13298948835056, 'fitness 74': 120.26019422375535, 'fitness 102': 117.05498501899707}",False
89,"[[0], [1], [2, 0], [1, 2, 2], [2, 2, 0, 2], [3, 0, 0, 2], [0, 0, 1, 0, 1, 0], [0, 1, 1]]",140.0781755310388,"[1, 1, 2, 3, 4, 4, 5, 3]",7,(((x[0]/x[1])**Constant)+(Constant+x[1]**Constant)*(Constant**Constant)),(((x[0]/x[1])**0.546651744701771)+(0.730645783336462+x[1]**0.6177899804451062)*(0.7906306765928834**0.3552098654076319)),[0.54665174 0.73064578 0.61778998 0.79063068 0.35520987],138.9375705222994,"{'fitness 25': 147.19139464657684, 'fitness 53': 140.0781755310388, 'fitness 74': 136.70056795194063, 'fitness 102': 132.9207489683807}",False
90,"[[0], [0], [0, 3], [2, 2], [2, 2], [3, 0], [0, 1, 0], [1, 0]]",1230.0062734984467,"[1, 1, 2, 2, 2, 2, 3, 2]",7,(x[1]**Constant)/(Constant**Constant)+x[0],(x[1]**0.7740507929285037)/(0.3431472818198552**0.7047233023409352)+x[0],[0.77405079 0.34314728 0.7047233 ],1217.788427888629,"{'fitness 25': 1301.1455313872623, 'fitness 53': 1230.0062734984467, 'fitness 74': 1195.7111922290874, 'fitness 102': 1156.5085600495372}",False
91,"[[0], [1], [1, 0], [2, 0, 1, 1], [0, 2, 2, 2, 1, 1, 0], [0, 0, 3, 2, 1, 3, 2, 2, 0, 2], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0], [0, 0, 1]]",1661.5479821649087,"[1, 1, 2, 4, 7, 10, 11, 3]",7,(((Constant+Constant**Constant)+Constant/Constant)*(Constant-(Constant/x[0]))*((x[0]*Constant)+Constant*x[1])),(((0.5587684176961123+0.8443446278135502**0.8827479912950991)+0.29800531381232676/0.7089266234615904)*(0.9469336185419117-(0.8252896117563469/x[0]))*((x[0]*0.42625569970892985)+0.6291264072741065*x[1])),"[0.55876842 0.84434463 0.88274799 0.29800531 0.70892662 0.94693362
 0.82528961 0.4262557  0.62912641]",1671.2140956608664,"{'fitness 25': 2048.7724150709782, 'fitness 53': 1661.5479821649087, 'fitness 74': 1478.7942446087593, 'fitness 102': 1486.0756273028621}",False
