,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
63,"[[0], [3], [], [0, 1], [1, 0, 0, 2], [1, 2, 2, 1, 0, 1, 3], [1, 0, 0, 1, 0, 1, 0, 0], [0, 1, 1, 0, 1]]",4.636335813390119,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.34781237002349574,[0.34781237],4.5012260198613445,"{'fitness 25': 3.9274503565295023, 'fitness 53': 4.636335813390119, 'fitness 74': 4.6601161200305725, 'fitness 102': 4.916111583023961}",False
64,"[[0], [1], [3, 0], [3, 3], [], [2, 3, 2, 0, 3, 2, 1, 3, 1], [1, 1, 1], []]",4.640808645188242,5,(Constant*Constant/Constant),"[1, 1, 2, 2, 0, 2, 3, 0]",(0.3153802516326355*0.9685231516931126/0.891830527410653),[0.31538025 0.96852315 0.89183053],4.505799469731918,"{'fitness 25': 3.9321485476868983, 'fitness 53': 4.640808645188242, 'fitness 74': 4.664649477780049, 'fitness 102': 4.920600383728806}",False
65,"[[0], [3], [3, 1], [], [1, 2, 2], [3, 0, 2, 0], [1, 1, 1, 0, 0], []]",4.6777354399569,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.29873304176775206,[0.29873304],4.543549590761335,"{'fitness 25': 3.970924565358186, 'fitness 53': 4.6777354399569, 'fitness 74': 4.702070299390552, 'fitness 102': 4.957653907535266}",False
66,"[[0], [3], [2, 1], [0, 3, 1], [], [0, 1, 1, 1, 1, 3], [1, 0, 1, 1, 1, 0, 0], [1, 0, 1]]",4.685454972112279,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.289600922902722,[0.28960092],4.55143959616719,"{'fitness 25': 3.9790281343201443, 'fitness 53': 4.685454972112279, 'fitness 74': 4.709891848511254, 'fitness 102': 4.965398805670172}",False
67,"[[0], [3], [], [], [], [], [1], []]",4.718213305679164,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.25091438471571204,[0.25091438],4.5849151172406275,"{'fitness 25': 4.013406402720586, 'fitness 53': 4.718213305679164, 'fitness 74': 4.743078357275696, 'fitness 102': 4.998260591725603}",False
68,"[[0], [2], [2], [0], [2, 2], [3], [1, 0], [0]]",4.828368382776276,7,((Constant/x[0]**Constant)**Constant),"[1, 1, 1, 1, 2, 1, 2, 1]",((0.10010735877575105/x[0]**0.15873612913379131)**0.9352897466494554),[0.10010736 0.15873613 0.93528975],4.6977073116461545,"{'fitness 25': 4.129482992873308, 'fitness 53': 4.828368382776276, 'fitness 74': 4.8550136425883945, 'fitness 102': 5.108625299476761}",False
69,"[[0], [3], [], [], [], [], [1], []]",4.835543961211211,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.11319031526022338,[0.11319032],4.7047342952576185,"{'fitness 25': 4.136410771014999, 'fitness 53': 4.835543961211211, 'fitness 74': 4.861882318317378, 'fitness 102': 5.115909796440476}",False
70,"[[0], [2], [0], [1, 3], [0, 1, 2], [2, 2, 2, 2], [1, 1, 1, 0, 0], [0, 0]]",4.841336093320607,7,((Constant*Constant*(Constant*x[0]))*x[0]**Constant),"[1, 1, 1, 2, 2, 4, 5, 2]",((0.45133424460319393*0.6074743517721286*(0.4876338942600583*x[0]))*x[0]**0.10559773203276346),[0.45133424 0.60747435 0.48763389 0.10559773],4.709300534018269,"{'fitness 25': 4.139409999862888, 'fitness 53': 4.841336093320607, 'fitness 74': 4.865931963981125, 'fitness 102': 5.122559638210796}",False
71,"[[0], [1], [2, 3], [0, 1], [2, 0], [2, 3, 2], [1, 1, 1, 1, 1, 0, 0], [0, 0]]",4.870591102410894,6,((Constant*Constant/Constant**Constant)*Constant),"[1, 1, 2, 1, 2, 3, 4, 0]",((0.12733345590808243*0.9395520420042229/0.3008189106199193**0.04945229365755832)*0.5694213084493621),[0.12733346 0.93955204 0.30081891 0.04945229 0.56942131],4.740501289425231,"{'fitness 25': 4.173114176774546, 'fitness 53': 4.870591102410894, 'fitness 74': 4.897352155655549, 'fitness 102': 5.151037535845601}",False
72,"[[0], [0], [2, 2], [2, 2], [0, 0], [3, 3, 0], [0, 0, 0, 0], [0, 0, 1, 0]]",4.894013324209912,7,((x[0]/x[0]**Constant)**Constant)/((x[1]+x[0]**Constant)**Constant),"[1, 1, 2, 2, 2, 3, 4, 4]",((x[0]/x[0]**0.3263599481546956)**0.38375640912884634)/((x[1]+x[0]**0.8305986325484185)**0.3872915317661081),[0.32635995 0.38375641 0.83059863 0.38729153],4.763974939423213,"{'fitness 25': 4.199867449344791, 'fitness 53': 4.894013324209912, 'fitness 74': 4.919549764783097, 'fitness 102': 5.1725076041417495}",False
73,"[[0], [0], [2, 1], [2, 1, 1], [2, 2, 0, 1, 2], [3, 0, 0, 2, 0, 0], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0]]",4.930260503225284,7,((x[1]**Constant)**Constant)/((x[0]+x[1]+x[1])*((x[0]+x[0])+Constant)),"[1, 1, 2, 3, 5, 6, 7, 6]",((x[1]**0.8510266459790068)**0.48570852382550433)/((x[0]+x[1]+x[1])*((x[0]+x[0])+0.3979377425705213)),[0.85102665 0.48570852 0.39793774],4.801376813448745,"{'fitness 25': 4.2359536038003265, 'fitness 53': 4.930260503225284, 'fitness 74': 4.9576189906661225, 'fitness 102': 5.210557845879787}",False
74,"[[0], [0], [2, 1], [0, 1, 0], [0, 2, 1, 0, 1, 1], [0, 0, 3, 0, 3, 1, 1, 0, 0, 0], [1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0]]",4.930648650204338,7,(Constant+Constant+Constant**Constant)/(((Constant+x[1])/Constant-x[0])-(x[0]+x[1])+(x[0]+x[0])),"[1, 1, 2, 3, 6, 10, 11, 6]",(0.5889445511341332+0.3042926841916679+0.11575551692735331**0.764897534637382)/(((0.29017876334077597+x[1])/0.8383674175747166-x[0])-(x[0]+x[1])+(x[0]+x[0])),[0.58894455 0.30429268 0.11575552 0.76489753 0.29017876 0.83836742],4.801709781467644,"{'fitness 25': 4.236371793198946, 'fitness 53': 4.930648650204338, 'fitness 74': 4.957889310063029, 'fitness 102': 5.2108682411409575}",False
75,"[[0], [1], [2, 3], [3, 2], [2], [3], [0, 0], [0, 1]]",4.932470662585059,6,((x[0]**Constant)/x[1]),"[1, 1, 2, 1, 0, 1, 2, 2]",((x[0]**0.9618201286312387)/x[1]),[0.96182013],4.803615795773879,"{'fitness 25': 4.2379118611982545, 'fitness 53': 4.932470662585059, 'fitness 74': 4.959928094260227, 'fitness 102': 5.213007431863157}",False
76,"[[0], [1], [2, 0], [2, 1, 2], [0, 1, 2, 2], [0, 3, 2, 1, 3], [1, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0]]",4.9327597816083815,7,(((Constant+x[0]**Constant)**Constant)/((x[0]*x[1])-Constant)/(x[1]**Constant)),"[1, 1, 2, 3, 4, 5, 6, 4]",(((0.3621450576622067+x[0]**0.4823024193693869)**0.8769889090037679)/((x[0]*x[1])-0.23132615217091812)/(x[1]**0.6999258861598074)),[0.36214506 0.48230242 0.87698891 0.23132615 0.69992589],4.803921134105426,"{'fitness 25': 4.238179288154414, 'fitness 53': 4.9327597816083815, 'fitness 74': 4.960251267477104, 'fitness 102': 5.213332846684761}",False
77,"[[0], [0], [1, 1], [0, 3, 0, 3], [0, 0, 2, 2], [0, 3, 3, 3, 2, 1, 2], [0, 1, 1, 0, 0, 1, 1, 0], [0, 1, 0, 0]]",5.132693761408631,7,(x[0]+Constant/Constant/x[1]/x[0])*(Constant-Constant*x[0]),"[1, 1, 2, 4, 4, 7, 8, 4]",(x[0]+0.6684193201505545/0.8554406077624009/x[1]/x[0])*(0.6021039078119191-0.9164985146972846*x[0]),[0.66841932 0.85544061 0.60210391 0.91649851],5.014172530820286,"{'fitness 25': 4.465769476170739, 'fitness 53': 5.132693761408631, 'fitness 74': 5.171048156298042, 'fitness 102': 5.405699959992078}",False
78,"[[0], [1], [2, 2], [2, 0], [2, 2, 0], [3, 3, 1], [1, 1, 1, 0], [1, 0]]",5.307505457149503,7,(((Constant**Constant)**Constant)/(Constant/Constant-x[1]**Constant)),"[1, 1, 2, 2, 3, 3, 4, 1]",(((0.6183119260136798**0.5022463278739148)**0.38204718216914624)/(0.9208315003105942/0.8963748301002261-x[1]**0.14648456339981053)),[0.61831193 0.50224633 0.38204718 0.9208315  0.89637483 0.14648456],5.187020960687689,"{'fitness 25': 4.614849047875803, 'fitness 53': 5.307505457149503, 'fitness 74': 5.3460446210381125, 'fitness 102': 5.600169213149153}",False
79,"[[0], [0], [2, 0], [0, 2, 2], [0, 0, 1, 0], [3, 3, 1, 1, 3, 0, 3], [1, 0, 1, 0, 1, 0, 1, 0], [1, 0, 0, 0]]",5.317452685753969,7,(Constant/x[1]/Constant-x[0]**Constant)-((Constant/x[0])**Constant)+(Constant/x[0]**Constant),"[1, 1, 2, 3, 4, 7, 8, 4]",(0.7031431997210339/x[1]/0.019944465408813117-x[0]**0.4212383216416914)-((0.18620075342279185/x[0])**0.4559032597012923)+(0.8036465747369761/x[0]**0.6560141791807154),"[0.7031432  0.01994447 0.42123832 0.18620075 0.45590326 0.80364657
 0.65601418]",5.207782754809586,"{'fitness 25': 4.667866406117571, 'fitness 53': 5.317452685753969, 'fitness 74': 5.364304000098874, 'fitness 102': 5.5911778582123155}",False
80,"[[0], [1], [1, 2], [3, 1, 1], [2, 2, 2, 0], [1, 0, 3, 0, 1], [1, 1, 1, 0, 1, 1], [0, 1, 0, 0]]",5.324334072315527,7,((Constant-(Constant+Constant))/((x[0]+Constant-Constant)**Constant)),"[1, 1, 2, 3, 4, 5, 6, 1]",((0.769488767325865-(0.5613400637527376+0.6118525032912383))/((x[0]+0.8147473072108592-0.6710310876666761)**0.7811586094200672)),[0.76948877 0.56134006 0.6118525  0.81474731 0.67103109 0.78115861],5.197808287820721,"{'fitness 25': 4.637337076822805, 'fitness 53': 5.324334072315527, 'fitness 74': 5.349275143375721, 'fitness 102': 5.606812643263639}",False
81,"[[0], [1], [3, 0], [0, 1], [2, 1, 2, 0], [0, 3, 1, 1, 3, 3], [1, 0, 0, 1, 0, 1, 0], [0, 1, 0, 0]]",5.573464320614428,7,(Constant+x[0]/(x[1]-Constant)-(x[0]/Constant/x[0])),"[1, 1, 2, 2, 4, 6, 7, 4]",(0.36197153312048047+x[0]/(x[1]-0.5857794203042617)-(x[0]/0.916236011902929/x[0])),[0.36197153 0.58577942 0.91623601],5.455853571992254,"{'fitness 25': 4.905773949052396, 'fitness 53': 5.573464320614428, 'fitness 74': 5.607304041691881, 'fitness 102': 5.854482725232484}",False
82,"[[0], [1], [2, 2], [2, 0], [2, 1, 0], [1, 3, 3, 1], [1, 1, 1, 1, 1], []]",5.619145943938809,6,(((Constant**Constant)**Constant)-((Constant/Constant)/Constant-Constant**Constant)),"[1, 1, 2, 2, 3, 4, 5, 0]",(((0.5117532445859412**0.7150681455143291)**0.9710932613748986)-((0.33620212530985116/0.2575795771800026)/0.5680337414866864-0.1345085213457332**0.058301102097077506)),"[0.51175324 0.71506815 0.97109326 0.33620213 0.25757958 0.56803374
 0.13450852 0.0583011 ]",5.502246843431998,"{'fitness 25': 4.953144299894426, 'fitness 53': 5.619145943938809, 'fitness 74': 5.653404096047449, 'fitness 102': 5.900192134354121}",False
83,"[[0], [1], [0, 0], [0, 2, 2, 1], [1, 1, 2, 1, 2, 1], [2, 3, 2, 0, 3, 2, 1, 3, 1], [0, 1, 1, 0, 0, 1, 0, 0, 0, 0], [0, 1, 1, 1, 1, 1, 0]]",5.747276412393957,7,((x[0]*Constant)/(Constant*x[1])+(x[1]**Constant)/((Constant*x[1])**Constant)-(x[1]/(x[1]-x[0]))),"[1, 1, 2, 4, 6, 9, 10, 7]",((x[0]*0.004197275868395356)/(0.6741784146080935*x[1])+(x[1]**0.6438857214851624)/((0.834662928333846*x[1])**0.9931797504981881)-(x[1]/(x[1]-x[0]))),[0.00419728 0.67417841 0.64388572 0.83466293 0.99317975],5.631846175402771,"{'fitness 25': 5.090059624753109, 'fitness 53': 5.747276412393957, 'fitness 74': 5.780559505009957, 'fitness 102': 6.024919396445245}",False
84,"[[0], [0], [3, 0], [3, 3], [], [1, 3, 3, 1, 1, 3, 0, 3], [1, 1, 1], [1, 1, 1, 0]]",6.012090605202582,5,Constant-Constant/Constant,"[1, 1, 2, 2, 0, 2, 3, 0]",0.17494855428566636-0.866905003634719/0.6234711689523267,[0.17494855 0.866905   0.62347117],5.900765670476342,"{'fitness 25': 5.359995806619907, 'fitness 53': 6.012090605202582, 'fitness 74': 6.049390810297216, 'fitness 102': 6.292910394511903}",False
85,"[[0], [0], [1, 3], [2, 2], [2, 2], [1, 1], [1, 1, 0], [0, 1, 1, 0, 1]]",6.111139627890292,6,((Constant**Constant)-(Constant**Constant))-x[0],"[1, 1, 2, 2, 2, 2, 3, 1]",((0.13111252362462456**0.3949670878988092)-(0.644289723300938**0.20510568434224352))-x[0],[0.13111252 0.39496709 0.64428972 0.20510568],6.0092524699577865,"{'fitness 25': 5.482536104406389, 'fitness 53': 6.111139627890292, 'fitness 74': 6.160934056428747, 'fitness 102': 6.3842872490382225}",False
86,"[[0], [2], [3], [2, 3], [], [3, 1, 3], [0, 0, 0, 1], [1, 0, 1]]",7.916579932485798,5,(x[1]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[1]**0.3022939225581436),[0.30229392],7.860469867343871,"{'fitness 25': 8.28798986277718, 'fitness 53': 7.916579932485798, 'fitness 74': 7.740905423922792, 'fitness 102': 7.55251431533164}",False
87,"[[0], [2], [0], [2, 0], [0, 1, 0], [3, 2, 2, 0, 3], [0, 0, 1, 1, 0, 1], [1, 0, 0]]",8.125803977499485,7,((x[1]/x[0]**Constant)*(Constant*Constant)+x[0]/Constant**Constant),"[1, 1, 1, 2, 3, 5, 6, 3]",((x[1]/x[0]**0.33432213342292716)*(0.025481410530607373*0.09602023821063832)+x[0]/0.6076056633302748**0.14069295633271361),[0.33432213 0.02548141 0.09602024 0.60760566 0.14069296],8.032155965587819,"{'fitness 25': 8.845876030241582, 'fitness 53': 8.125803977499485, 'fitness 74': 7.771197951161794, 'fitness 102': 7.479393915360083}",False
88,"[[0], [2], [2], [3], [], [], [0], [1]]",10.875220686434613,6,((x[1]**Constant)**Constant),"[1, 1, 1, 1, 0, 0, 1, 1]",((x[1]**0.8672956842518)**0.3820433524157082),[0.86729568 0.38204335],10.812328099619336,"{'fitness 25': 11.421939212807738, 'fitness 53': 10.875220686434613, 'fitness 74': 10.643906293686145, 'fitness 102': 10.371138792364127}",False
89,"[[0], [2], [0, 2], [1, 1, 0], [0, 2, 0, 0, 2, 0], [3, 2, 0, 1, 2, 0], [1, 0, 1, 1, 0, 1, 0], [0, 1, 1]]",19.926737167548758,7,((Constant/x[0]*Constant)+(Constant-x[1]*Constant+x[1])**Constant),"[1, 1, 1, 2, 4, 6, 7, 3]",((0.7034800441700422/x[0]*0.06271836774248674)+(0.9424630122083976-x[1]*0.9302644439984717+x[1])**0.5737368476940286),[0.70348004 0.06271837 0.94246301 0.93026444 0.57373685],19.77140282804716,"{'fitness 25': 21.103861407205194, 'fitness 53': 19.926737167548758, 'fitness 74': 19.420458352502244, 'fitness 102': 18.789888724434054}",False
90,"[[0], [2], [0], [0, 1], [2, 1, 2, 0], [0, 2, 2, 2, 0, 1], [1, 1, 1, 1, 1, 0, 0], [1, 1]]",94.85035748426482,7,(Constant+(Constant*Constant)*(Constant*Constant+x[1])**Constant),"[1, 1, 1, 2, 4, 5, 6, 1]",(0.39702178681828515+(0.40723704098876135*0.45120444360652046)*(0.16522469193604394*0.5330270523481625+x[1])**0.7641043473328073),[0.39702179 0.40723704 0.45120444 0.16522469 0.53302705 0.76410435],93.92307889662122,"{'fitness 25': 100.58684749550507, 'fitness 53': 94.85035748426482, 'fitness 74': 92.17453675937627, 'fitness 102': 89.00785243498234}",False
91,"[[0], [1], [3, 1], [0, 0, 0], [2, 0, 1, 1, 0, 2], [1, 0, 1, 1, 2, 1, 2], [1, 0, 1, 1, 1, 1, 0, 0, 0, 0], [1, 1, 0]]",1108.1717130622183,7,(Constant-(x[1]+Constant-Constant-(Constant*Constant)-(x[1]*x[0]))),"[1, 1, 2, 2, 4, 7, 8, 3]",(0.7860755158419859-(x[1]+0.5368665429946369-0.6075377820684462-(0.7229044734473339*0.37919852128413567)-(x[1]*x[0]))),[0.78607552 0.53686654 0.60753778 0.72290447 0.37919852],1099.516487994206,"{'fitness 25': 1281.0331123689014, 'fitness 53': 1108.1717130622183, 'fitness 74': 1015.9760417208273, 'fitness 102': 1001.540309892889}",False
92,"[[0], [2], [0, 2], [3, 0], [2, 0, 1, 1, 0, 2], [3, 1, 0, 1, 1, 3, 3, 1, 3], [1, 0, 1, 0, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0]]",3518.289836368385,7,(Constant/x[0]-Constant+x[1]**Constant),"[1, 1, 1, 2, 2, 3, 4, 2]",(0.0072483878893958575/x[0]-0.5457473235253388+x[1]**0.9855632947163409),[0.00724839 0.54574732 0.98556329],3475.52732142101,"{'fitness 25': 3764.8127704416515, 'fitness 53': 3518.289836368385, 'fitness 74': 3400.7376431107746, 'fitness 102': 3261.0315507106034}",False
93,"[[0], [1], [3, 0], [1, 3], [1, 1], [3, 1, 0, 2, 0], [1, 1, 0, 0, 0, 0], [0, 0, 0, 1]]",3983.9322438745257,7,(Constant/((Constant-x[0])+(x[0]*x[0]))+x[1]),"[1, 1, 2, 2, 2, 5, 6, 4]",(0.39970646398884013/((0.8593012426246035-x[0])+(x[0]*x[0]))+x[1]),[0.39970646 0.85930124],3934.9377868938323,"{'fitness 25': 4266.399703106489, 'fitness 53': 3983.9322438745257, 'fitness 74': 3849.3193633310766, 'fitness 102': 3689.094294243931}",False
94,"[[0], [1], [0, 2], [1, 1, 0], [0, 2, 0, 0, 2, 0], [0, 1, 0, 2, 1, 2, 1, 1, 3], [1, 1, 0, 1, 0, 1, 0, 0, 1, 1], [0, 0, 0, 1]]",3989.528851116556,7,((Constant+Constant-x[0])+(Constant*x[0]-Constant*x[0])-(x[1]-Constant/Constant**Constant)),"[1, 1, 2, 3, 6, 9, 10, 4]",((0.856719924981734+0.8599691155251309-x[0])+(0.3621091277553584*x[0]-0.7837558155939065*x[0])-(x[1]-0.23810591593877706/0.5757523381163651**0.33363938020009654)),"[0.85671992 0.85996912 0.36210913 0.78375582 0.23810592 0.57575234
 0.33363938]",3940.466358772875,"{'fitness 25': 4271.718333291, 'fitness 53': 3989.528851116556, 'fitness 74': 3854.872847745476, 'fitness 102': 3694.8078952821493}",False
95,"[[0], [2], [0, 2], [0, 0, 0], [2, 0, 1, 1, 0, 2], [3, 1, 0, 1, 1, 3, 3, 1, 3], [1, 0, 0, 1, 1, 0, 0, 0, 1, 0], [0, 1, 1, 1, 0]]",3991.212812691589,7,(Constant/x[0]-x[1]+(Constant-Constant)-(x[1]/x[1])**Constant),"[1, 1, 1, 2, 4, 6, 7, 4]",(0.30631812124174707/x[0]-x[1]+(0.18284951042271447-0.9218745986255528)-(x[1]/x[1])**0.14085830775166475),[0.30631812 0.18284951 0.9218746  0.14085831],3942.145006630098,"{'fitness 25': 4273.440409465587, 'fitness 53': 3991.212812691589, 'fitness 74': 3856.5258524473848, 'fitness 102': 3696.4687579773217}",False
96,"[[0], [1], [3, 1], [0, 1], [2, 2, 1, 1], [0, 3, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 0], [1, 0, 1]]",3992.075902416776,7,(Constant+(Constant/x[1]-((Constant+Constant)+(x[0]+x[1])))),"[1, 1, 2, 2, 4, 6, 7, 3]",(0.07248244944150362+(0.2825264445403549/x[1]-((0.7346432743875481+0.7432855439554336)+(x[0]+x[1])))),[0.07248245 0.28252644 0.73464327 0.74328554],3943.0096796406383,"{'fitness 25': 4274.303072432385, 'fitness 53': 3992.075902416776, 'fitness 74': 3857.3940303979866, 'fitness 102': 3697.3319360915434}",False
97,"[[0], [0], [2, 1], [0, 1, 3], [0, 1, 0, 1], [2, 0, 3, 1, 0, 3, 1, 2], [1, 1, 1, 1, 0, 0, 1, 0, 0], [1, 1, 1, 0]]",4236.050573325499,7,(Constant*Constant+(Constant/Constant)**Constant)-((x[1]+x[1]/(Constant-x[1]))*x[0]),"[1, 1, 2, 3, 4, 8, 9, 4]",(0.9702876722742767*0.6185475463603263+(0.6763059352309156/0.710092263017551)**0.9743772516084886)-((x[1]+x[1]/(0.5305415295663249-x[1]))*x[0]),[0.97028767 0.61854755 0.67630594 0.71009226 0.97437725 0.53054153],4202.369017344957,"{'fitness 25': 4387.784148537478, 'fitness 53': 4236.050573325499, 'fitness 74': 4207.438209373835, 'fitness 102': 4011.884694123556}",False
98,"[[0], [1], [0, 3], [0, 3], [0, 2], [2, 0, 1, 2], [0, 1, 0, 1, 0], [1, 1, 1]]",7451.158354993741,7,(x[1]*Constant+x[1]-Constant*x[1]),"[1, 1, 2, 2, 2, 4, 5, 3]",(x[1]*0.9691780365404266+x[1]-0.09940027614084723*x[1]),[0.96917804 0.09940028],7359.520328201054,"{'fitness 25': 7979.1858565859675, 'fitness 53': 7451.158354993741, 'fitness 74': 7199.4455541308635, 'fitness 102': 6899.929573886331}",False
99,"[[0], [1], [1, 0], [2, 1, 0, 2], [2, 1, 1, 0, 0, 1], [2, 2, 2, 0, 1, 1, 1, 0, 2, 0], [0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1]]",7911.9664271755355,7,(((x[0]**Constant)*((x[0]*x[0])*(Constant+Constant)))-Constant-x[1]-x[1]+Constant*((x[1]+Constant)**Constant)),"[1, 1, 2, 4, 6, 10, 11, 6]",(((x[0]**0.5646735079124917)*((x[0]*x[0])*(0.3125599612875988+0.7886599009545665)))-0.44339755558123395-x[1]-x[1]+0.7271059385855297*((x[1]+0.7614901679884444)**0.5533051732883257)),"[0.56467351 0.31255996 0.7886599  0.44339756 0.72710594 0.76149017
 0.55330517]",7814.337328070135,"{'fitness 25': 8473.698466152615, 'fitness 53': 7911.9664271755355, 'fitness 74': 7643.996173606277, 'fitness 102': 7325.317344451515}",False
