,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
56,"[[0], [1], [1, 3], [2, 1], [1, 2, 1], [0, 2, 1, 3, 2], [0, 1, 1, 1, 1, 0], [0, 0]]",2.2397181352980002,7,((((x[0]+Constant)**Constant)*(Constant-(Constant/Constant)))*x[0]),"[1, 1, 2, 2, 3, 5, 6, 2]",((((x[0]+0.9810139023540847)**0.17525565274091914)*(0.19282839867175383-(0.08237415596094688/0.16944772824363363)))*x[0]),[0.9810139  0.17525565 0.1928284  0.08237416 0.16944773],2.2231184802699233,"{'fitness 25': 2.1611418965550167, 'fitness 53': 2.2397181352980002, 'fitness 74': 2.258119865554558, 'fitness 102': 2.2500936787001957}",False
57,"[[0], [1], [3, 0], [1, 1], [0, 1, 0, 1], [2, 1, 0, 2, 2, 0, 2, 3], [0, 1, 0, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0]]",2.387794845685138,7,(x[0]*(Constant-x[0]+(Constant*x[0]))*(Constant+x[0]*(x[0]/x[0]))),"[1, 1, 2, 2, 4, 8, 9, 6]",(x[0]*(0.1678516972399795-x[0]+(0.542601438698752*x[0]))*(0.3789968611379656+x[0]*(x[0]/x[0]))),[0.1678517  0.54260144 0.37899686],2.374834358999211,"{'fitness 25': 2.3144022033340117, 'fitness 53': 2.387794845685138, 'fitness 74': 2.4126510328226884, 'fitness 102': 2.397449840840934}",False
58,"[[0], [0], [0, 1], [1, 3, 2, 0], [2, 0, 2, 1, 2], [0, 2, 2, 0, 3, 0, 1], [1, 1, 1, 1, 0, 0, 0, 1], [1, 0, 0]]",6.177358862976637,7,(Constant+Constant*Constant)*Constant+((x[1]**Constant)/(x[0]+x[0])-Constant),"[1, 1, 2, 4, 5, 7, 8, 3]",(0.0583677009750071+0.742945873644792*0.29510635281276765)*0.956856315825234+((x[1]**0.31672245010103217)/(x[0]+x[0])-0.30224572604379973),[0.0583677  0.74294587 0.29510635 0.95685632 0.31672245 0.30224573],6.065301424881086,"{'fitness 25': 6.663158105842042, 'fitness 53': 6.177358862976637, 'fitness 74': 5.7145113613570455, 'fitness 102': 5.81823480744417}",False
59,"[[0], [2], [0], [3, 2], [2], [0], [0, 0], [0, 1]]",7.296652054833163,7,(x[0]+(x[1]**Constant)**Constant),"[1, 1, 1, 2, 1, 1, 2, 2]",(x[0]+(x[1]**0.4000186803597804)**0.6518711176805824),[0.40001868 0.65187112],7.2790722343875025,"{'fitness 25': 7.533439435113054, 'fitness 53': 7.296652054833163, 'fitness 74': 7.2018695058953, 'fitness 102': 7.101907762154155}",False
60,"[[0], [0], [1, 1], [0, 3, 0, 0], [0, 2, 2, 0, 0, 1], [1, 1, 1, 2, 2, 3, 0, 2, 3, 2], [1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1], [0, 0]]",9.208511600158566,7,(Constant-Constant-x[0]-Constant)*(Constant*Constant/Constant+x[0]*Constant/(Constant*Constant)),"[1, 1, 2, 4, 6, 10, 11, 2]",(0.33412681861941385-0.9675002620506091-x[0]-0.8851962299642006)*(0.5851931334863127*0.4315848612183192/0.9143613858404799+x[0]*0.6325093719419345/(0.36123500639161166*0.6919711066030985)),"[0.33412682 0.96750026 0.88519623 0.58519313 0.43158486 0.91436139
 0.63250937 0.36123501 0.69197111]",9.214011696939748,"{'fitness 25': 9.150374337225077, 'fitness 53': 9.208511600158566, 'fitness 74': 9.297293045321513, 'fitness 102': 9.194367708272651}",False
61,"[[0], [2], [2], [0], [1, 2], [0, 0], [1, 0, 1], [1]]",9.456967940285478,7,(((Constant+x[1])+Constant**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 1]",(((0.34747999248512684+x[1])+0.9474192492196395**0.4382178558541079)**0.30055721863975104),[0.34747999 0.94741925 0.43821786 0.30055722],9.42016217778953,"{'fitness 25': 9.808258860365404, 'fitness 53': 9.456967940285478, 'fitness 74': 9.296173178892172, 'fitness 102': 9.156054494111016}",False
62,"[[0], [0], [2, 1], [3, 2, 2], [2, 2], [1, 0], [1, 0, 1], [1]]",9.915906903097063,7,(Constant**Constant)-((x[1]**Constant)+(Constant**Constant)),"[1, 1, 2, 3, 2, 2, 3, 1]",(0.8573856770836668**0.8026616754085947)-((x[1]**0.2659826916159448)+(0.025204188974794595**0.24847155853536207)),[0.85738568 0.80266168 0.26598269 0.02520419 0.24847156],9.866926456921783,"{'fitness 25': 10.05485915129761, 'fitness 53': 9.915906903097063, 'fitness 74': 9.822128881685417, 'fitness 102': 9.723791337782323}",False
63,"[[0], [0], [0, 1], [1, 1, 2, 2], [0, 1, 2, 2, 0, 2], [3, 3, 0, 3, 2, 1, 2, 3], [0, 0, 1, 1, 1, 0, 0, 1, 1], [1, 0, 1, 0]]",12.010534889389897,7,(x[1]/x[0]/(Constant+Constant))/(Constant*x[1])-((x[0]*Constant**Constant)/(Constant**Constant)),"[1, 1, 2, 4, 6, 8, 9, 4]",(x[1]/x[0]/(0.21218945573144965+0.13630527274169735))/(0.2506337218655412*x[1])-((x[0]*0.4787951957026544**0.09062614319548146)/(0.47581757671632297**0.30926063638804835)),"[0.21218946 0.13630527 0.25063372 0.4787952  0.09062614 0.47581758
 0.30926064]",11.838780228462914,"{'fitness 25': 11.952603937001397, 'fitness 53': 12.010534889389897, 'fitness 74': 11.547726982957602, 'fitness 102': 12.016009765429741}",False
64,"[[0], [0], [2, 1], [2, 3, 3], [0], [0, 1, 0], [0, 0, 1, 0], [1, 1, 0]]",25.492207166537042,7,((x[1]+x[1]**Constant)**Constant)-(Constant+x[0]),"[1, 1, 2, 3, 1, 3, 4, 3]",((x[1]+x[1]**0.0422652791779643)**0.41571309493632236)-(0.8198496826007936+x[0]),[0.04226528 0.41571309 0.81984968],25.332696387926802,"{'fitness 25': 26.559924345624594, 'fitness 53': 25.492207166537042, 'fitness 74': 24.964235758153595, 'fitness 102': 24.47392906000222}",False
65,"[[0], [2], [1], [1, 0], [0, 2, 2, 2], [2, 2, 0, 0], [0, 1, 0, 0, 0], [1, 0, 0, 0]]",47.147591771641814,7,(((x[1]*Constant*x[0])+x[0]+x[0])**Constant),"[1, 1, 1, 2, 4, 4, 5, 4]",(((x[1]*0.20487915501143605*x[0])+x[0]+x[0])**0.5897902812234308),[0.20487916 0.58979028],46.905143746910824,"{'fitness 25': 48.62901298563268, 'fitness 53': 47.147591771641814, 'fitness 74': 46.78872907917052, 'fitness 102': 45.297689175929264}",False
66,"[[0], [1], [2, 2], [2, 1], [1, 2, 1], [0, 2, 0, 2], [0, 0, 0, 1, 1], [0, 1, 0]]",47.49761975908361,7,((((x[0]+x[1])**Constant)**Constant)*((x[0]+(Constant*Constant))**Constant)),"[1, 1, 2, 2, 3, 4, 5, 3]",((((x[0]+x[1])**0.4560739342206316)**0.9559377326528089)*((x[0]+(0.8031442329069463*0.8539828239095147))**0.68673652031178)),[0.45607393 0.95593773 0.80314423 0.85398282 0.68673652],47.29315821519126,"{'fitness 25': 48.89816802765008, 'fitness 53': 47.49761975908361, 'fitness 74': 47.05464646950157, 'fitness 102': 45.92666014842215}",False
67,"[[0], [0], [1, 2], [1, 2, 3], [1, 1, 1], [3, 2, 0, 3, 0, 0], [0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 1]]",119.68583437718728,7,(((x[0]/Constant)*(x[0]+x[1]))/((x[0]+x[1])**Constant))+(x[1]**Constant),"[1, 1, 2, 3, 3, 6, 7, 6]",(((x[0]/0.8381724322594277)*(x[0]+x[1]))/((x[0]+x[1])**0.4708476120975209))+(x[1]**0.41943907984547224),[0.83817243 0.47084761 0.41943908],119.23651451865152,"{'fitness 25': 122.66852811067345, 'fitness 53': 119.68583437718728, 'fitness 74': 119.22579900663307, 'fitness 102': 115.81521643864802}",False
68,"[[0], [1], [0, 1], [2, 0, 1, 2], [0, 0, 2, 1, 1, 0], [0, 1, 1, 3, 0, 0, 1, 0, 0, 3], [1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 1, 1]]",276.02741847668227,7,((Constant+x[0]**Constant)-x[0]-x[0]/Constant+(((x[0]+Constant)-(Constant+x[1]))+(x[1]/Constant**Constant))),"[1, 1, 2, 4, 6, 10, 11, 6]",((0.5925172449606056+x[0]**0.8812410952542793)-x[0]-x[0]/0.3818537372971048+(((x[0]+0.7793005463243141)-(0.6028047487114045+x[1]))+(x[1]/0.7890973016401557**0.2848745844227176))),"[0.59251724 0.8812411  0.38185374 0.77930055 0.60280475 0.7890973
 0.28487458]",272.608782249086,"{'fitness 25': 295.77877185979185, 'fitness 53': 276.02741847668227, 'fitness 74': 266.60265144269346, 'fitness 102': 255.4449234447728}",False
69,"[[0], [0], [2, 2], [1, 0], [2, 2, 0, 0], [2, 0, 1, 0, 2], [0, 1, 1, 1, 0, 0], [1, 0, 0]]",364.49435232169344,7,((x[1]*Constant)**Constant)+(Constant-Constant+x[0]*x[0]**Constant),"[1, 1, 2, 2, 4, 5, 6, 3]",((x[1]*0.5528811638389786)**0.7734969282953162)+(0.40708923121256024-0.23273144941998336+x[0]*x[0]**0.6478310630672832),[0.55288116 0.77349693 0.40708923 0.23273145 0.64783106],360.88340882481634,"{'fitness 25': 385.5137777899227, 'fitness 53': 364.49435232169344, 'fitness 74': 354.35876495699097, 'fitness 102': 342.7776837275353}",False
70,"[[0], [1], [0, 1], [0, 2, 2, 0], [0, 1, 1, 1, 2, 2], [1, 0, 3, 2, 3, 0, 3, 2, 1], [1, 0, 1, 1, 0, 1, 1, 1, 1, 1], [0, 1]]",979.1020988671244,7,(Constant-x[0]+(Constant/Constant)*((x[1]/Constant)**Constant)+(((Constant/Constant)**Constant)*Constant-Constant)),"[1, 1, 2, 4, 6, 9, 10, 2]",(0.12191148231147164-x[0]+(0.36783430020963404/0.9792604440449244)*((x[1]/0.9720889365682897)**0.9476423731792035)+(((0.9150660604374998/0.9951821936728771)**0.41225814500676694)*0.531975993803682-0.8877820503983334)),"[0.12191148 0.3678343  0.97926044 0.97208894 0.94764237 0.91506606
 0.99518219 0.41225815 0.53197599 0.88778205]",967.5578564471402,"{'fitness 25': 1045.6192207643992, 'fitness 53': 979.1020988671244, 'fitness 74': 947.2955839005363, 'fitness 102': 909.7587646764853}",False
71,"[[0], [0], [0, 1], [0, 1, 2, 1], [1, 1, 0, 2, 1, 0, 2], [3, 3, 2, 1, 1, 1, 0, 1, 3, 2, 1], [1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1], [1, 1, 0, 1, 0]]",1224.05918942656,7,(Constant/Constant)/(Constant*Constant)-(x[1]-x[1]-x[0])+(((x[1]-Constant)**Constant)/(Constant*x[0]-Constant)),"[1, 1, 2, 4, 7, 11, 12, 5]",(0.13078911780751667/0.40893544544588)/(0.41145526025408985*0.9764598045969505)-(x[1]-x[1]-x[0])+(((x[1]-0.75677290158247)**0.44457490633270935)/(0.4009674252881186*x[0]-0.4482517386387448)),"[0.13078912 0.40893545 0.41145526 0.9764598  0.7567729  0.44457491
 0.40096743 0.44825174]",1088.8699460209243,"{'fitness 25': 1116.0244966887567, 'fitness 53': 1224.05918942656, 'fitness 74': 1089.3131240052155, 'fitness 102': 1061.2722173688005}",False
72,"[[0], [2], [3], [], [], [], [0], [1]]",1676.1059093330414,5,(x[1]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[1]**0.8989353992048378),[0.8989354],1657.2183942861127,"{'fitness 25': 1784.964155988659, 'fitness 53': 1676.1059093330414, 'fitness 74': 1623.9121120729164, 'fitness 102': 1562.7789147967624}",False
73,"[[0], [1], [1, 1], [0, 2, 2, 0], [0, 1, 0, 2, 1, 0], [0, 3, 2, 2, 2, 3, 3, 1, 1, 3], [0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 1]]",2027.2709997156935,7,((x[1]+x[0]/(Constant*x[1])*(x[0]*x[1]**Constant))/((x[0]**Constant)/(x[0]-Constant)-Constant/x[1])),"[1, 1, 2, 4, 6, 10, 11, 8]",((x[1]+x[0]/(0.8308462337816571*x[1])*(x[0]*x[1]**0.12211210327090638))/((x[0]**0.8575834928173479)/(x[0]-0.5085341615914962)-0.8956107078609715/x[1])),[0.83084623 0.1221121  0.85758349 0.50853416 0.89561071],2014.981433247999,"{'fitness 25': 2092.766704866088, 'fitness 53': 2027.2709997156935, 'fitness 74': 2023.853752884342, 'fitness 102': 1928.323841993567}",False
74,"[[0], [2], [1], [3, 0], [2, 0], [3, 0, 1], [0, 1, 0, 0], [1, 0, 0]]",2218.677670650515,7,((x[1]/Constant+x[0]-x[0])**Constant),"[1, 1, 1, 2, 2, 3, 4, 3]",((x[1]/0.4920010342995672+x[0]-x[0])**0.8602471024131902),[0.49200103 0.8602471 ],2194.5738562016068,"{'fitness 25': 2357.724396580145, 'fitness 53': 2218.677670650515, 'fitness 74': 2151.839822085413, 'fitness 102': 2074.1573499392625}",False
75,"[[0], [1], [1, 3], [1, 0], [1, 2, 0, 1], [3, 3, 0, 1, 2, 2, 3], [1, 1, 1, 0, 0, 1, 0, 1], [0, 0, 1]]",2711.5384994791757,7,((((Constant/Constant)/Constant)+x[0]-x[0]*(Constant*x[1]))/Constant),"[1, 1, 2, 2, 4, 7, 8, 3]",((((0.9732204739977776/0.2704403286211514)/0.4358719874879302)+x[0]-x[0]*(0.3079180505129915*x[1]))/0.4784671480753273),[0.97322047 0.27044033 0.43587199 0.30791805 0.47846715],2689.875979238673,"{'fitness 25': 2808.939364668757, 'fitness 53': 2711.5384994791757, 'fitness 74': 2693.2329524272577, 'fitness 102': 2567.455620620005}",False
76,"[[0], [1], [1, 2], [0, 3, 2], [1, 1, 1], [2, 2, 0, 1, 0, 3], [0, 1, 1, 0, 1, 0, 0], [1, 0, 0, 0]]",2775.6656211176432,7,(((x[1]*Constant)*(Constant+x[0])-Constant)+(((x[0]/x[0])**Constant)**Constant)),"[1, 1, 2, 3, 3, 6, 7, 4]",(((x[1]*0.36122548375291896)*(0.8825568166398499+x[0])-0.8029734431917234)+(((x[0]/x[0])**0.699004547549813)**0.0062433856208913285)),[0.36122548 0.88255682 0.80297344 0.69900455 0.00624339],2748.3240916851223,"{'fitness 25': 2912.613616162183, 'fitness 53': 2775.6656211176432, 'fitness 74': 2727.415314254251, 'fitness 102': 2604.943344638931}",False
77,"[[0], [0], [1, 1], [3, 3, 1, 2], [0, 2, 2], [1, 0, 3, 1, 0], [1, 1, 0, 0, 0, 0], [1, 0, 1, 1]]",2801.154621457192,7,(Constant-Constant)+((x[1]/x[0]-x[1])+(x[1]**Constant)),"[1, 1, 2, 4, 3, 5, 6, 4]",(0.01992966401271945-0.22117209828514361)+((x[1]/x[0]-x[1])+(x[1]**0.9110504494630609)),[0.01992966 0.2211721  0.91105045],2767.3786267089126,"{'fitness 25': 3422.8109283618605, 'fitness 53': 2801.154621457192, 'fitness 74': 2436.6364882598027, 'fitness 102': 2442.688463505074}",False
78,"[[0], [1], [1, 0], [2, 2, 3, 3], [2, 0], [0, 0, 1, 2], [0, 0, 1, 1, 0], [0, 1, 1]]",3209.386478007503,7,(((x[0]**Constant)+(x[1]+Constant**Constant))-Constant*x[1]),"[1, 1, 2, 4, 2, 4, 5, 3]",(((x[0]**0.6457113354394016)+(x[1]+0.836319072315305**0.3687137683934163))-0.19501659934342852*x[1]),[0.64571134 0.83631907 0.36871377 0.1950166 ],3169.930655610597,"{'fitness 25': 3436.686153125698, 'fitness 53': 3209.386478007503, 'fitness 74': 3101.010557032825, 'fitness 102': 2972.095256673268}",False
79,"[[0], [2], [0], [1, 2], [0, 0, 1], [1, 3, 3, 0, 2], [0, 0, 1, 0, 1, 0], [1, 0, 0, 1]]",3931.736936233143,7,((x[1]-x[0]/Constant/x[0])+((Constant*x[1])**Constant)**Constant),"[1, 1, 1, 2, 3, 5, 6, 4]",((x[1]-x[0]/0.01546917195668529/x[0])+((0.8355016653138454*x[1])**0.9270276858787957)**0.07085118006817459),[0.01546917 0.83550167 0.92702769 0.07085118],3882.758605609255,"{'fitness 25': 4213.46121379537, 'fitness 53': 3931.736936233143, 'fitness 74': 3797.4578885788624, 'fitness 102': 3637.3567144535323}",False
80,"[[0], [2], [0], [3, 0], [1, 0], [1, 0, 1, 1], [0, 1, 1, 1, 1], [1]]",3983.4920686459,6,(x[1]-(Constant+Constant)-Constant-Constant**Constant),"[1, 1, 1, 2, 2, 4, 5, 1]",(x[1]-(0.6826028034829592+0.6118922448135329)-0.2715027337004742-0.021885609738960587**0.19251072505183464),[0.6826028  0.61189224 0.27150273 0.02188561 0.19251073],3934.4738546359386,"{'fitness 25': 4265.8278015672095, 'fitness 53': 3983.4920686459, 'fitness 74': 3848.864961765172, 'fitness 102': 3688.7288005754344}",False
81,"[[0], [3], [], [], [], [], [0], [1]]",3985.2347740965592,4,x[1],"[1, 1, 0, 0, 0, 0, 1, 1]",x[1],[],3936.215282271058,"{'fitness 25': 4267.590683613406, 'fitness 53': 3985.2347740965592, 'fitness 74': 3850.5962032303537, 'fitness 102': 3690.458959969416}",False
82,"[[0], [1], [0, 3], [3, 1], [2, 2], [2, 3, 0], [0, 0, 0, 0], [0, 0, 1, 1]]",3985.2350314474347,7,(x[0]*(x[0]/x[1])+x[1]),"[1, 1, 2, 2, 2, 3, 4, 4]",(x[0]*(x[0]/x[1])+x[1]),[],3936.215544474433,"{'fitness 25': 4267.590923767378, 'fitness 53': 3985.2350314474347, 'fitness 74': 3850.5964738256444, 'fitness 102': 3690.4592358302766}",False
83,"[[0], [0], [3, 3], [], [], [0], [0, 0], [0, 1]]",3986.086915268756,5,x[0]+x[1],"[1, 1, 2, 0, 0, 1, 2, 2]",x[0]+x[1],[],3937.071315731368,"{'fitness 25': 4268.432065031379, 'fitness 53': 3986.086915268756, 'fitness 74': 3851.4648695104875, 'fitness 102': 3691.3170126522377}",False
84,"[[0], [1], [2, 0], [2, 0, 2], [1, 2, 2, 0], [3, 1, 2, 1, 1], [0, 0, 0, 1, 0, 0], [0, 1, 0, 1, 1]]",3986.4984285867995,7,((((x[0]/x[1])**Constant)**Constant)-x[0]*Constant-(x[1]-x[1]**Constant)),"[1, 1, 2, 3, 4, 5, 6, 5]",((((x[0]/x[1])**0.1605166793681274)**0.3573896700865121)-x[0]*0.1993131756956501-(x[1]-x[1]**0.06595659694008216)),[0.16051668 0.35738967 0.19931318 0.0659566 ],3937.459431855023,"{'fitness 25': 4268.79384510501, 'fitness 53': 3986.4984285867995, 'fitness 74': 3851.8627993389778, 'fitness 102': 3691.7216511210813}",False
85,"[[0], [1], [3, 1], [1, 3], [1, 0], [0, 1, 0, 3, 1], [1, 1, 0, 0, 1, 0], [1, 0, 0]]",3987.229798280621,7,(Constant+(((Constant-x[1])+x[0]/Constant)-x[0])),"[1, 1, 2, 2, 2, 5, 6, 3]",(0.5783371139224539+(((0.3871569310851348-x[1])+x[0]/0.7538017458139209)-x[0])),[0.57833711 0.38715693 0.75380175],3938.1872080584253,"{'fitness 25': 4269.5478336614915, 'fitness 53': 3987.229798280621, 'fitness 74': 3852.5766825405826, 'fitness 102': 3692.4371079732027}",False
86,"[[0], [0], [3, 1], [1, 3], [2, 0], [1, 1, 2, 3], [1, 0, 1, 1, 0], [1, 0]]",4660.34909921812,7,Constant-((x[1]-Constant*Constant)/x[0]),"[1, 1, 2, 2, 2, 4, 5, 2]",0.42693348279407306-((x[1]-0.20138140684016403*0.38994028883273113)/x[0]),[0.42693348 0.20138141 0.38994029],4600.046204222089,"{'fitness 25': 5403.15394241274, 'fitness 53': 4660.34909921812, 'fitness 74': 4243.17613384122, 'fitness 102': 4153.808536412304}",False
87,"[[0], [1], [1, 3], [0, 0], [0, 2, 2, 0], [2, 3, 3, 0, 0, 2], [1, 0, 1, 1, 1, 1, 1], [1]]",6787.048486736924,7,((Constant*x[1]/Constant/Constant+Constant+Constant)*Constant),"[1, 1, 2, 2, 4, 6, 7, 1]",((0.8346989507034445*x[1]/0.674273764030418/0.5094110163117397+0.9672147581589998+0.8241197747419996)*0.7005896534169386),[0.83469895 0.67427376 0.50941102 0.96721476 0.82411977 0.70058965],6703.583786654065,"{'fitness 25': 7267.762679984506, 'fitness 53': 6787.048486736924, 'fitness 74': 6557.813192508588, 'fitness 102': 6285.175487469104}",False
88,"[[0], [1], [3, 3], [], [], [0], [0, 0], [1, 1]]",7972.017502317836,5,(x[1]+x[1]),"[1, 1, 2, 0, 0, 1, 2, 2]",(x[1]+x[1]),[],7873.967308430135,"{'fitness 25': 8536.713421607785, 'fitness 53': 7972.017502317836, 'fitness 74': 7702.733074069749, 'fitness 102': 7382.455429612869}",False
89,"[[0], [1], [1, 0], [3, 2, 2, 3], [0, 0], [3, 3, 2, 3, 1], [0, 1, 0, 0, 0, 1], [1, 1, 0, 1]]",8724.08185643743,7,((x[1]/(Constant/x[1]**Constant))*(x[0]/x[1]**Constant)-Constant),"[1, 1, 2, 4, 2, 5, 6, 4]",((x[1]/(0.31990913312491986/x[1]**0.36831924651715675))*(x[0]/x[1]**0.41676587940187193)-0.7545716779568582),[0.31990913 0.36831925 0.41676588 0.75457168],8659.675711226635,"{'fitness 25': 9023.59540218981, 'fitness 53': 8724.08185643743, 'fitness 74': 8672.53557420992, 'fitness 102': 8282.896157280173}",False
90,"[[0], [1], [3, 0], [0, 1], [1, 1, 0, 2], [3, 1, 2, 3, 3, 1, 1], [0, 0, 1, 1, 1, 1, 1, 0], [1, 0, 0]]",9586.596191886729,7,(x[1]/(x[0]-Constant)*(Constant/Constant)/(Constant-Constant-x[0])),"[1, 1, 2, 2, 4, 7, 8, 3]",(x[1]/(x[0]-0.21839527871553077)*(0.8703080273447316/0.8962015567468057)/(0.2090986280546392-0.4834288517209415-x[0])),[0.21839528 0.87030803 0.89620156 0.20909863 0.48342885],9732.263741567409,"{'fitness 25': 13290.312709918348, 'fitness 53': 9586.596191886729, 'fitness 74': 7231.285981090897, 'fitness 102': 8675.192533692982}",False
91,"[[0], [0], [1, 0], [0, 0, 0, 3], [1, 0, 0, 2, 1, 2], [3, 3, 1, 2, 2, 3, 0, 1, 3, 2], [0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0], [1, 1, 0, 0, 0, 1, 0]]",13567.620464741178,7,((x[1]/Constant)/Constant-x[1]*x[0]*x[0]/Constant)+(x[0]-x[1])/Constant*x[0],"[1, 1, 2, 4, 6, 10, 11, 7]",((x[1]/0.9558707977640586)/0.5267575978646429-x[1]*x[0]*x[0]/0.871878260024001)+(x[0]-x[1])/0.27637034148792283*x[0],[0.9558708  0.5267576  0.87187826 0.27637034],13505.317700235384,"{'fitness 25': 13895.93168890359, 'fitness 53': 13567.620464741178, 'fitness 74': 13623.161357811101, 'fitness 102': 12996.860053991464}",False
92,"[[0], [0], [2, 1], [1, 0, 2], [0, 0, 0, 0, 0], [1, 0, 0, 0, 3, 1, 1, 0, 3], [0, 1, 0, 0, 0, 1, 1, 0, 0, 0], [0, 1, 1, 1, 1, 0, 1]]",14017.751442036993,7,((x[0]-Constant+x[1]+x[1])**Constant)+(x[1]/Constant-Constant-x[1]+(x[0]/x[1]**Constant)),"[1, 1, 2, 3, 5, 9, 10, 7]",((x[0]-0.39104740552521466+x[1]+x[1])**0.031938994679825417)+(x[1]/0.22142721300919754-0.3016994141245991-x[1]+(x[0]/x[1]**0.1394838748687497)),[0.39104741 0.03193899 0.22142721 0.30169941 0.13948387],13845.363567952663,"{'fitness 25': 15010.526512555447, 'fitness 53': 14017.751442036993, 'fitness 74': 13544.321858483436, 'fitness 102': 12981.242332819107}",False
93,"[[0], [1], [3, 0], [2, 1], [2, 0, 1], [2, 0, 0, 3, 3], [0, 0, 0, 0, 1, 1], [1, 1, 0, 1]]",18679.733077428322,7,(x[1]*(x[1]**Constant)+(x[0]+x[1]/(Constant/Constant))),"[1, 1, 2, 2, 3, 5, 6, 4]",(x[1]*(x[1]**0.17589161667889186)+(x[0]+x[1]/(0.5194529577419127/0.06434301577761814))),[0.17589162 0.51945296 0.06434302],18418.653373232897,"{'fitness 25': 20197.32256417063, 'fitness 53': 18679.733077428322, 'fitness 74': 17961.398288310116, 'fitness 102': 17097.23926721794}",False
94,"[[0], [0], [1, 1], [3, 0, 0, 0], [2, 2, 1, 1, 0, 0], [1, 2, 0, 1, 3, 3, 2, 3, 0, 3], [0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1], [0, 1, 1, 0, 1]]",24482.15560200004,7,(x[0]-Constant*Constant)+((Constant-x[1])/(Constant/x[1])*x[0]/x[1]+Constant/Constant),"[1, 1, 2, 4, 6, 10, 11, 5]",(x[0]-0.7402254442259378*0.7816613711812164)+((0.22263213720109776-x[1])/(0.17299960104725176/x[1])*x[0]/x[1]+0.5723547189799211/0.6941918774295859),[0.74022544 0.78166137 0.22263214 0.1729996  0.57235472 0.69419188],24287.507586944233,"{'fitness 25': 25359.623791566562, 'fitness 53': 24482.15560200004, 'fitness 74': 24316.795684607492, 'fitness 102': 23186.10328465865}",False
95,"[[0], [1], [0, 0], [0, 0, 1, 1], [0, 0, 1, 0, 2, 0, 1, 1], [2, 1, 2, 1, 0, 3, 1, 0, 0, 0, 0, 2, 0, 3], [1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1], [1, 1, 0, 0]]",32971.52773280298,7,(Constant*Constant-Constant*Constant-(x[1]+x[1])/Constant-Constant+(Constant+Constant+x[0])+((x[0]*Constant)+(Constant/Constant))),"[1, 1, 2, 4, 8, 14, 15, 4]",(0.5427313537574291*0.4011073474990168-0.7246878064556442*0.7259069811694033-(x[1]+x[1])/0.2418231286414273-0.09553393220467088+(0.5930313922325597+0.7131218142620207+x[0])+((x[0]*0.8315128616733032)+(0.4114273004477633/0.8599410389305843))),"[0.54273135 0.40110735 0.72468781 0.72590698 0.24182313 0.09553393
 0.59303139 0.71312181 0.83151286 0.4114273  0.85994104]",32566.00144936409,"{'fitness 25': 35306.61291918229, 'fitness 53': 32971.52773280298, 'fitness 74': 31857.908389709715, 'fitness 102': 30533.48303920026}",False
96,"[[0], [0], [1, 3], [0, 2], [1, 1, 1], [3, 2, 2, 0, 1, 2], [0, 1, 1, 0, 0, 1, 1], [0, 1, 1]]",39940.708361499645,7,((x[0]/Constant)*(Constant*x[1])+((x[1]-Constant)**Constant))*Constant,"[1, 1, 2, 2, 3, 6, 7, 3]",((x[0]/0.061782674543468086)*(0.6008696278271054*x[1])+((x[1]-0.4421656221463225)**0.3754570845878008))*0.969195560950849,[0.06178267 0.60086963 0.44216562 0.37545708 0.96919556],39623.22005985054,"{'fitness 25': 41372.24599367525, 'fitness 53': 39940.708361499645, 'fitness 74': 39670.80382045433, 'fitness 102': 37826.61036542203}",False
97,"[[0], [0], [0, 2], [3, 1, 2], [1, 2, 2], [1, 2, 2, 2], [0, 1, 1, 0, 0], [1, 1, 1]]",52922.201296981664,7,x[1]-((Constant*Constant)*x[1])*((x[1]**Constant)**Constant),"[1, 1, 2, 3, 3, 4, 5, 3]",x[1]-((0.34339243803999897*0.7350838858857641)*x[1])*((x[1]**0.7659340912643058)**0.606477272069263),[0.34339244 0.73508389 0.76593409 0.60647727],52025.761702863376,"{'fitness 25': 58366.99795188485, 'fitness 53': 52922.201296981664, 'fitness 74': 50367.70979235653, 'fitness 102': 47342.57736434874}",False
