,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
51,"[[0], [2], [3], [1, 0, 3, 1], [2, 2, 2, 1, 2], [0, 3, 1, 1], [1, 0, 1, 1, 1, 0, 0, 1], [0, 0, 1, 1]]",1.463989772597941,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.420086974446391**0.8467739672591366),[0.42008697 0.84677397],1.4427193232898432,"{'fitness 25': 1.3779886575532865, 'fitness 53': 1.463989772597941, 'fitness 74': 1.4766057414555924, 'fitness 102': 1.4735635708606503}",False
52,"[[0], [2], [1, 0], [3, 3], [2, 0, 0, 0, 1, 0], [2], [0, 1, 0], [0, 1, 0]]",1.5145074814852613,6,((x[0]*Constant)**Constant),"[1, 1, 1, 2, 0, 1, 2, 1]",((x[0]*0.46599131725599374)**0.9603469698285165),[0.46599132 0.96034697],1.4892479057457546,"{'fitness 25': 1.423634081256518, 'fitness 53': 1.5145074814852613, 'fitness 74': 1.5200358394279119, 'fitness 102': 1.5240737965528341}",False
53,"[[0], [2], [0], [0, 3], [1, 2, 1, 1], [0, 2, 3, 2, 0], [1, 1, 1, 1, 0, 0], [1, 0, 1]]",1.520297104135829,6,((Constant+Constant)*Constant/Constant**Constant),"[1, 1, 1, 2, 2, 3, 4, 0]",((0.752654197544559+0.19717258012969574)*0.4431148963974425/0.34984411744938526**0.0027075369711521136),[0.7526542  0.19717258 0.4431149  0.34984412 0.00270754],1.4992691452271618,"{'fitness 25': 1.4347470861207117, 'fitness 53': 1.520297104135829, 'fitness 74': 1.53304708240463, 'fitness 102': 1.5300132671561437}",False
54,"[[0], [3], [3, 2], [0], [1, 0], [1, 0, 1, 3, 3, 0, 1, 0, 0, 0], [1, 1, 1, 0, 0], []]",1.571785325247778,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.3693998173999111,[0.36939982],1.550964279679879,"{'fitness 25': 1.4866222247692473, 'fitness 53': 1.571785325247778, 'fitness 74': 1.5846485851411691, 'fitness 102': 1.5816220291292211}",False
55,"[[0], [3], [], [], [], [], [1], []]",1.6384313577773095,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.3013246377490686,[0.30132464],1.6178592867209407,"{'fitness 25': 1.553736236737609, 'fitness 53': 1.6384313577773095, 'fitness 74': 1.6514296436473535, 'fitness 102': 1.6484119797778602}",False
56,"[[0], [1], [1, 3], [0, 3], [2, 1], [0, 1, 0, 2], [1, 1, 0, 0, 1], [0, 0]]",1.6699019216856616,7,((Constant+(Constant-x[0])+x[0])*Constant),"[1, 1, 2, 2, 2, 4, 5, 2]",((0.48245479944963154+(0.012449233484134181-x[0])+x[0])*0.5439844369545821),[0.4824548  0.01244923 0.54398444],1.6494406679683185,"{'fitness 25': 1.5854159327126773, 'fitness 53': 1.6699019216856616, 'fitness 74': 1.6829598611385481, 'fitness 102': 1.6799462100537306}",False
57,"[[0], [0], [1, 2], [0, 2, 1, 2], [2, 0, 0, 0, 1, 0], [1, 2, 1, 1, 3, 3, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0], [0, 0, 1, 0]]",1.7911402375697416,7,(x[0]-x[0]*Constant-(Constant-Constant**Constant))/((x[1]/Constant-(Constant+Constant))**Constant),"[1, 1, 2, 3, 5, 8, 9, 3]",(x[0]-x[0]*0.15597587342914432-(0.9450523802829536-0.6101019350673678**0.49050135797020256))/((x[1]/0.08642642632427677-(0.8639950921447104+0.3692601738086565))**0.1371219115324399),"[0.15597587 0.94505238 0.61010194 0.49050136 0.08642643 0.86399509
 0.36926017 0.13712191]",1.7691809254775608,"{'fitness 25': 1.7069743480227837, 'fitness 53': 1.7911402375697416, 'fitness 74': 1.8006292398473345, 'fitness 102': 1.799939188562564}",False
58,"[[0], [2], [3], [3, 1], [], [0, 3, 1, 1], [1, 1], [0, 0, 0, 0]]",1.82819362183031,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.023749816331541385**0.5948615744767287),[0.02374982 0.59486157],1.8082330884680538,"{'fitness 25': 1.744658900294935, 'fitness 53': 1.82819362183031, 'fitness 74': 1.8415177330625512, 'fitness 102': 1.838522632046675}",False
59,"[[0], [3], [], [], [0, 1, 2], [3, 0, 3, 2, 2, 3, 1], [1, 1, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1]]",1.8731539477954617,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.062399768656176025,[0.06239977],1.853320506437097,"{'fitness 25': 1.7898622992717843, 'fitness 53': 1.8731539477954617, 'fitness 74': 1.886544752167403, 'fitness 102': 1.883554467872104}",False
60,"[[0], [1], [1, 1], [2, 2, 1, 0], [0, 2, 2, 1, 2, 2], [3, 0, 2, 2, 3, 0, 1, 2, 1, 1], [0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0], [0, 1, 0, 0]]",1.8882890845681124,7,(((x[0]/x[1]**Constant)+(Constant**Constant))*((Constant*(Constant/x[0]))+x[0]-Constant)),"[1, 1, 2, 4, 6, 7, 8, 4]",(((x[0]/x[1]**0.7810706249877761)+(0.969260227464087**0.3187077143271577))*((0.8728612340805764*(0.006609055921215745/x[0]))+x[0]-0.8513495241649257)),[0.78107062 0.96926023 0.31870771 0.87286123 0.00660906 0.85134952],1.8608555089414098,"{'fitness 25': 1.7959840139197534, 'fitness 53': 1.8882890845681124, 'fitness 74': 1.8872288052296324, 'fitness 102': 1.8993537076748437}",False
