,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,opt_const,fitness val,other_info,optimized
49,"[[0], [2], [1], [3, 3], [], [0], [1, 1], [0]]",1.0968291328807918,5,((Constant+Constant)**Constant),"[1, 1, 1, 2, 0, 1, 2, 0]",((0.015200989559561395+0.7505358743743357)**0.5656971534173874),[0.01520099 0.75053587 0.56569715],1.0733909297573454,"{'fitness 25': 1.0069152748381074, 'fitness 53': 1.0968291328807918, 'fitness 74': 1.1081834277882117, 'fitness 102': 1.1050740866457174}",False
50,"[[0], [2], [3, 2], [2], [2, 2, 0, 2], [1, 1, 1, 2], [1, 0], [1, 0, 0]]",1.101795959437037,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.1467738661280119**0.08185204482993913),[0.14677387 0.08185204],1.0783963098572442,"{'fitness 25': 1.011949685964078, 'fitness 53': 1.101795959437037, 'fitness 74': 1.1131737560947819, 'fitness 102': 1.1100654875128728}",False
51,"[[0], [2], [3], [], [2, 2], [], [0, 0, 0], [0, 1, 0]]",1.1130320255039228,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.9023221340497116),[0.90232213],1.0795849169926168,"{'fitness 25': 1.0121864223419275, 'fitness 53': 1.1130320255039228, 'fitness 74': 1.107792773577146, 'fitness 102': 1.118775555058777}",False
52,"[[0], [2], [3, 3], [2, 1], [2, 1, 2], [1, 1, 1, 2], [0, 1, 0, 1, 0], [0, 0, 1, 0]]",1.1243554401172353,5,(x[0]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[0]**0.9920499864601837),[0.99204999],1.0903575530317327,"{'fitness 25': 1.0231325587436504, 'fitness 53': 1.1243554401172353, 'fitness 74': 1.1179789346705415, 'fitness 102': 1.129961165681006}",False
53,"[[0], [2], [3], [0], [2, 0, 0, 0, 1, 0], [0, 1], [1, 0, 0, 1, 0], [0]]",1.2052321632822556,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.5879229215265761**0.5497209657147959),[0.58792292 0.54972097],1.1825661740743698,"{'fitness 25': 1.116686365326448, 'fitness 53': 1.2052321632822556, 'fitness 74': 1.217049577575401, 'fitness 102': 1.2139625793212607}",False
54,"[[0], [3], [], [], [], [], [1], []]",1.218649560711623,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.7328418740265651,[0.73284187],1.1960699737999603,"{'fitness 25': 1.1302586703292068, 'fitness 53': 1.218649560711623, 'fitness 74': 1.230517819125372, 'fitness 102': 1.2274334319453024}",False
55,"[[0], [3], [1], [3, 3], [0, 1], [], [1, 0], [0, 0, 0, 0]]",1.2380984424146948,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.7126644325802426,[0.71266443],1.2156408975720874,"{'fitness 25': 1.149926969424924, 'fitness 53': 1.2380984424146948, 'fitness 74': 1.2500381924053166, 'fitness 102': 1.2469575308860212}",False
56,"[[0], [2], [3], [2, 1], [], [0, 2, 2, 0, 3], [1], [0, 0, 0, 0]]",1.2457185730556928,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.2434154378285558**0.24762480296801537),[0.24341544 0.2476248 ],1.2233078438512939,"{'fitness 25': 1.15763145815703, 'fitness 53': 1.2457185730556928, 'fitness 74': 1.2576856470579623, 'fitness 102': 1.2546064263388892}",False
57,"[[0], [3], [], [], [], [], [1], []]",1.3292759696712921,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.6183701001724029,[0.6183701],1.3073445657252527,"{'fitness 25': 1.2420584900237115, 'fitness 53': 1.3292759696712921, 'fitness 74': 1.3415196542360264, 'fitness 102': 1.3384555529160207}",False
58,"[[0], [2], [0], [2, 0, 2], [0, 1, 2], [3, 0, 3, 2, 2, 3, 1], [1, 1, 0, 0, 0, 1, 0, 1], [0, 1, 1, 1]]",1.4209439316561079,7,((Constant/Constant**Constant)+(x[0]/x[1])*x[1]**Constant),"[1, 1, 1, 2, 3, 4, 5, 3]",((0.18043428608688405/0.18796769455603235**0.5615319762943635)+(x[0]/x[1])*x[1]**0.6634236874402053),[0.18043429 0.18796769 0.56153198 0.66342369],1.3984997000199801,"{'fitness 25': 1.335781758509376, 'fitness 53': 1.4209439316561079, 'fitness 74': 1.431261106175322, 'fitness 102': 1.4284562353752421}",False
59,"[[0], [2], [0], [2, 1], [2, 2, 1], [0, 3, 1, 0, 3, 3, 3, 1, 2, 1, 0], [0, 1, 1, 1, 1], [0]]",1.4637058006841754,7,((x[0]**Constant)+(Constant/(Constant-Constant))**Constant),"[1, 1, 1, 2, 3, 3, 4, 1]",((x[0]**0.9466639462228338)+(0.6770849570908282/(0.6502522406476432-0.48729298224192785))**0.5772334920821159),[0.94666395 0.67708496 0.65025224 0.48729298 0.57723349],1.4647454704952743,"{'fitness 25': 1.502882299123039, 'fitness 53': 1.4637058006841754, 'fitness 74': 1.4500909867032774, 'fitness 102': 1.4412631256595059}",False
60,"[[0], [3], [1, 0], [0, 2, 1, 2], [2, 0, 0, 0, 1, 0], [1, 0, 1, 3, 3, 0, 1, 0, 0, 0], [1], [1, 0, 1, 0]]",1.464516286065796,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.47925233476365336,[0.47925233],1.44324818821061,"{'fitness 25': 1.3785195330688471, 'fitness 53': 1.464516286065796, 'fitness 74': 1.4771335609634737, 'fitness 102': 1.4740914705995092}",False
61,"[[0], [1], [3, 0], [2, 1], [0, 0, 1], [3, 0, 2, 3, 3, 0], [1, 1, 1, 1, 1, 1, 1], [0, 1, 0]]",1.4737005848393157,6,(Constant/(Constant+Constant**Constant)*(Constant/Constant/(Constant+Constant))),"[1, 1, 2, 2, 3, 6, 7, 0]",(0.8521214684514495/(0.30009071761752426+0.3603306689403939**0.28133755801063653)*(0.30545920046182073/0.38507736157995165/(0.8215777217518221+0.5479759399798839))),"[0.85212147 0.30009072 0.36033067 0.28133756 0.3054592  0.38507736
 0.82157772 0.54797594]",1.4524732419545208,"{'fitness 25': 1.3877794724752823, 'fitness 53': 1.4737005848393157, 'fitness 74': 1.4863404753673974, 'fitness 102': 1.4832997780208823}",False
62,"[[0], [2], [3], [2, 1], [2, 2], [], [1, 1], [0, 0, 0, 0, 1, 1]]",1.4898597150112083,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.35079585233980093**0.7553630241617397),[0.35079585 0.75536302],1.4687028908615913,"{'fitness 25': 1.4040696554154735, 'fitness 53': 1.4898597150112083, 'fitness 74': 1.5025386465764918, 'fitness 102': 1.4995003705928094}",False
63,"[[0], [2], [3], [3, 1], [2, 2], [3, 0], [1, 0, 1], [0, 1, 0]]",1.5285763379433692,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.31217941532347926**0.7583429966826664),[0.31217942 0.758343  ],1.5075825667308436,"{'fitness 25': 1.4430901227329989, 'fitness 53': 1.5285763379433692, 'fitness 74': 1.5413451007505194, 'fitness 102': 1.5383124767090122}",False
64,"[[0], [3], [], [], [], [], [1], []]",1.567595156366923,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.37368403577792675,[0.37368404],1.5467577673451158,"{'fitness 25': 1.4824014279678701, 'fitness 53': 1.567595156366923, 'fitness 74': 1.580449503895415, 'fitness 102': 1.5774223701720624}",False
65,"[[0], [2], [2], [2], [1], [3, 3], [1, 0, 1], [0]]",1.57518923503126,7,((((Constant/x[0])**Constant)**Constant)**Constant),"[1, 1, 1, 1, 1, 1, 2, 1]",((((0.04071432857640678/x[0])**0.9747455686700989)**0.6923656976355644)**0.4942101762448051),[0.04071433 0.97474557 0.6923657  0.49421018],1.555944089730885,"{'fitness 25': 1.4920821526245653, 'fitness 53': 1.57518923503126, 'fitness 74': 1.5906941014165659, 'fitness 102': 1.5850560151515234}",False
66,"[[0], [2], [3], [1, 1], [2, 0], [0, 3, 1, 1], [1, 1, 1], [0, 0]]",1.591872413830049,4,(Constant**Constant),"[1, 1, 1, 0, 0, 0, 1, 0]",(0.11804731208287134**0.4928505421736391),[0.11804731 0.49285054],1.5711285507766792,"{'fitness 25': 1.5068541079207813, 'fitness 53': 1.591872413830049, 'fitness 74': 1.6047776810803758, 'fitness 102': 1.601753863328881}",False
67,"[[0], [3], [], [], [], [], [1], []]",1.599610907851129,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.3409625952547687,[0.3409626],1.5788962744132942,"{'fitness 25': 1.5146475026011983, 'fitness 53': 1.599610907851129, 'fitness 74': 1.6125320485433106, 'fitness 102': 1.6095092720953734}",False
68,"[[0], [3], [], [], [], [], [1], []]",1.6799312806854945,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.25899382862841214,[0.25899383],1.65950449056791,"{'fitness 25': 1.5955104349153475, 'fitness 53': 1.6799312806854945, 'fitness 74': 1.6930077165227855, 'fitness 102': 1.6899953202655973}",False
69,"[[0], [3], [3], [0], [], [2, 0], [1, 0, 1], [0]]",1.7016093448925294,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.23689832459292803,[0.23689832],1.6812556890915207,"{'fitness 25': 1.6173269009786533, 'fitness 53': 1.7016093448925294, 'fitness 74': 1.7147249444676673, 'fitness 102': 1.7117152218282412}",False
70,"[[0], [3], [], [], [], [], [1], []]",1.7385505165525057,3,Constant,"[1, 1, 0, 0, 0, 0, 1, 0]",0.1992704576723906,[0.19927046],1.7183173757907753,"{'fitness 25': 1.6544966211035712, 'fitness 53': 1.7385505165525057, 'fitness 74': 1.75173039562851, 'fitness 102': 1.748725110640245}",False
71,"[[0], [0], [1, 0], [0, 2, 1, 2], [1, 0, 0, 0, 2, 2], [1, 0, 1, 3, 3, 3, 1, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 0, 1], [0, 0, 1, 0, 0]]",1.7809854196647539,7,((Constant-x[0])+Constant-Constant/(x[0]/Constant**Constant))/(x[1]-x[0]+x[0])+(Constant**Constant),"[1, 1, 2, 4, 6, 9, 10, 5]",((0.3702347177320635-x[0])+0.5207803891258995-0.24694828774056887/(x[0]/0.8742765817303816**0.10996817856754282))/(x[1]-x[0]+x[0])+(0.07121442834936798**0.7026898403286296),"[0.37023472 0.52078039 0.24694829 0.87427658 0.10996818 0.07121443
 0.70268984]",1.760888795318471,"{'fitness 25': 1.6971745679082426, 'fitness 53': 1.7809854196647539, 'fitness 74': 1.7942449674750072, 'fitness 102': 1.7912468505721633}",False
72,"[[0], [2], [0], [0, 0, 3, 1], [0, 0, 2, 1, 1, 0], [0, 3, 2, 0, 3, 2], [0, 1, 1, 1, 1, 1, 0], [0, 1, 0, 0, 1, 1]]",1.8979970693061523,7,(x[0]+Constant/Constant*Constant+Constant/(Constant*x[1])**Constant),"[1, 1, 1, 2, 4, 6, 7, 2]",(x[0]+0.4912909090683266/0.0766159267547939*0.42662705673979184+0.33930643281512973/(0.9295607322071346*x[1])**0.9440387856448752),[0.49129091 0.07661593 0.42662706 0.33930643 0.92956073 0.94403879],1.9025679020024644,"{'fitness 25': 1.9451997568981336, 'fitness 53': 1.8979970693061523, 'fitness 74': 1.8862632305384979, 'fitness 102': 1.8762407185707624}",False
73,"[[0], [0], [1, 2], [0, 2, 1, 2], [2, 0, 0, 0, 1, 0], [1, 2, 1, 1, 3, 3, 1, 0, 0, 0], [0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0], [0, 0, 1, 0]]",1.9091444735245668,7,(x[0]-x[0]*Constant-(Constant-Constant**Constant))/((x[1]/Constant-(Constant+Constant))**Constant),"[1, 1, 2, 3, 5, 8, 9, 3]",(x[0]-x[0]*0.7334742182959242-(0.587099570973343-0.5741689176092946**0.6993664433458103))/((x[1]/0.8643776358167893-(0.03731729667793193+0.1043625224301793))**0.31813534685027867),"[0.73347422 0.58709957 0.57416892 0.69936644 0.86437764 0.0373173
 0.10436252 0.31813535]",1.8891180155023066,"{'fitness 25': 1.8266709416226385, 'fitness 53': 1.9091444735245668, 'fitness 74': 1.9218451053588146, 'fitness 102': 1.9188379995254667}",False
74,"[[0], [1], [2, 1], [3, 2, 2], [0, 0], [3, 2, 0, 1], [1, 0, 0, 1, 1], [0, 1]]",1.9324035218577273,7,((Constant**Constant)/((x[0]*x[1]**Constant)+(Constant-Constant**Constant))),"[1, 1, 2, 3, 2, 4, 5, 2]",((0.5882789367683334**0.037232895266517185)/((x[0]*x[1]**0.8108046771182159)+(0.07545356820840865-0.18413842538380065**0.9501389336137287))),[0.58827894 0.0372329  0.81080468 0.07545357 0.18413843 0.95013893],1.9127041480556406,"{'fitness 25': 1.8497589116463145, 'fitness 53': 1.9324035218577273, 'fitness 74': 1.945748109086722, 'fitness 102': 1.9426054234338859}",False
75,"[[0], [0], [0, 1], [3, 1, 0, 2], [0, 2, 1, 0, 2, 1, 1], [2, 2, 3, 3, 0, 2, 3, 3, 1, 0, 2], [0, 0, 0, 1, 0, 1, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0]]",1.934507243390956,7,x[0]*(x[0]*x[0]/Constant)/((x[1]+Constant)*x[0]/Constant/(x[0]**Constant)),"[1, 1, 2, 4, 5, 8, 9, 6]",x[0]*(x[0]*x[0]/0.7713474383782039)/((x[1]+0.21531532530483766)*x[0]/0.2422192087817645/(x[0]**0.7150326116446211)),[0.77134744 0.21531533 0.24221921 0.71503261],1.9148337572598901,"{'fitness 25': 1.8515362779615565, 'fitness 53': 1.934507243390956, 'fitness 74': 1.9479746779932068, 'fitness 102': 1.9449903158249073}",False
76,"[[0], [2], [0, 1], [2, 2, 0, 2], [2, 2, 1, 2, 1], [1, 0, 3, 2, 0, 1, 2], [0, 1, 1, 0, 1, 1, 1, 0], [0]]",1.9445875407009872,7,((x[0]**Constant)-(Constant**Constant)**Constant),"[1, 1, 1, 2, 2, 1, 2, 1]",((x[0]**0.10119241856711936)-(0.8265503071913927**0.05431060970144519)**0.47482651025216716),[0.10119242 0.82655031 0.05431061 0.47482651],1.923909666431635,"{'fitness 25': 1.8603668728147795, 'fitness 53': 1.9445875407009872, 'fitness 74': 1.9561824207519434, 'fitness 102': 1.955179705728182}",False
77,"[[0], [0], [1, 0], [1, 1, 3, 2], [1, 2, 0, 1, 0], [0, 2, 1, 3, 0, 2, 2, 3, 2], [0, 0, 1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 1]]",2.021781630736253,7,(((x[0]+x[0])*Constant)-(x[0]/x[1]+(x[0]*x[0])))*x[0]/(Constant*x[1]**Constant),"[1, 1, 2, 4, 5, 9, 10, 8]",(((x[0]+x[0])*0.5268348315489789)-(x[0]/x[1]+(x[0]*x[0])))*x[0]/(0.5595094522876651*x[1]**0.03624644635122176),[0.52683483 0.55950945 0.03624645],2.005917636454196,"{'fitness 25': 1.9447616740823361, 'fitness 53': 2.021781630736253, 'fitness 74': 2.0411875483099142, 'fitness 102': 2.0318036869703384}",False
78,"[[0], [1], [3, 1], [0, 1], [1, 1, 2, 0], [0, 2, 2, 0, 3, 3, 1], [0, 0, 1, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0]]",2.7255025934819463,7,(x[0]+((x[0]*Constant)*(x[0]+x[0])/(Constant/x[0]-Constant))),"[1, 1, 2, 2, 4, 7, 8, 5]",(x[0]+((x[0]*0.6694475732782488)*(x[0]+x[0])/(0.04838419839359054/x[0]-0.8267119642701767))),[0.66944757 0.0483842  0.82671196],2.7170702169270626,"{'fitness 25': 2.65871846373089, 'fitness 53': 2.7255025934819463, 'fitness 74': 2.758898780715752, 'fitness 102': 2.7335934063345446}",False
79,"[[0], [0], [2, 2], [1, 0, 3], [2, 0, 1, 0], [0, 3, 0, 0, 3, 3, 3], [0, 1, 1, 1, 1, 0, 0, 0], [0, 0, 0, 1]]",2.7530137126250565,7,((x[0]+Constant/Constant)**Constant)+((Constant+Constant)/x[0]/x[0]**Constant),"[1, 1, 2, 2, 4, 6, 7, 3]",((x[0]+0.8197309913679859/0.24980165368717167)**0.643393095319164)+((0.8973443593733942+0.34469096351654405)/x[0]/x[0]**0.753139769136995),[0.81973099 0.24980165 0.6433931  0.89734436 0.34469096 0.75313977],2.6964434072663632,"{'fitness 25': 2.773728725707586, 'fitness 53': 2.7530137126250565, 'fitness 74': 2.5868193491810336, 'fitness 102': 2.7287821469104707}",False
80,"[[0], [2], [0], [1, 3, 2, 0], [2, 1, 1], [0, 3, 3, 0], [0, 1, 0, 1, 1], [0, 1, 0]]",2.7747167269634554,7,((x[0]+(Constant/x[1]))/Constant**Constant),"[1, 1, 1, 2, 2, 3, 4, 2]",((x[0]+(0.1679900861011111/x[1]))/0.03946849459881918**0.45181519232754486),[0.16799009 0.03946849 0.45181519],2.768726730422049,"{'fitness 25': 2.7909502539291955, 'fitness 53': 2.7747167269634554, 'fitness 74': 2.7743939017846775, 'fitness 102': 2.7408360355522747}",False
81,"[[0], [2], [2, 0], [1, 0, 3], [2, 0, 1, 0], [0, 2, 1, 3, 2], [0, 0, 1, 1, 1, 0, 0, 1], [0, 1, 1, 1]]",3.0416621392925403,7,(((x[0]+x[1]*Constant)**Constant)**Constant),"[1, 1, 1, 1, 2, 2, 3, 2]",(((x[0]+x[1]*0.6606327400733557)**0.237578956135443)**0.8754906564844789),[0.66063274 0.23757896 0.87549066],3.0372148624679483,"{'fitness 25': 3.182999289021849, 'fitness 53': 3.0416621392925403, 'fitness 74': 2.984221142123133, 'fitness 102': 2.9444241562588624}",False
82,"[[0], [2], [3], [], [1], [3, 3, 2, 3, 2, 1, 3, 3], [0, 0, 1], [1, 1, 0, 0, 0]]",4.043816698602157,5,(x[1]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[1]**0.22051984484967657),[0.22051984],4.035919000250666,"{'fitness 25': 4.213261826103241, 'fitness 53': 4.043816698602157, 'fitness 74': 3.9731734625169444, 'fitness 102': 3.921321712131813}",False
83,"[[0], [0], [2, 2], [2, 3], [1], [2, 3], [1, 0, 1], [1]]",15.368712632428704,7,(((Constant*x[1])**Constant)**Constant)/(Constant**Constant),"[1, 1, 2, 2, 1, 2, 3, 1]",(((0.5671509866386362*x[1])**0.43665243697120326)**0.4412987603652695)/(0.10353591609134427**0.6212917900909717),[0.56715099 0.43665244 0.44129876 0.10353592 0.62129179],15.331221597147186,"{'fitness 25': 15.737094915927244, 'fitness 53': 15.368712632428704, 'fitness 74': 15.19710981995641, 'fitness 102': 15.059460055557906}",False
84,"[[0], [0], [0, 1], [2, 1, 3, 3], [1, 2, 1], [0, 3, 0, 2, 3, 2], [0, 0, 1, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0]]",22.136473511842734,7,((x[0]+x[0])**Constant)/(Constant+(Constant*x[0]))/(Constant*x[0]),"[1, 1, 2, 4, 3, 6, 7, 4]",((x[0]+x[0])**0.07329774831539682)/(0.20847738940918736+(0.23144677218375254*x[0]))/(0.15229090975473847*x[0]),[0.07329775 0.20847739 0.23144677 0.15229091],21.67991175340077,"{'fitness 25': 21.84619325990705, 'fitness 53': 22.136473511842734, 'fitness 74': 21.085125868695815, 'fitness 102': 22.108416131599444}",False
85,"[[0], [1], [3, 2], [1, 0, 3], [1, 2, 1], [1, 3, 2], [0, 0, 0, 0], [0, 1, 0, 0, 0, 0]]",27.279889624735596,7,(x[0]-(((x[1]/x[0])*x[0])**Constant)),"[1, 1, 2, 1, 2, 3, 4, 4]",(x[0]-(((x[1]/x[0])*x[0])**0.4041547525207547)),[0.40415475],27.110772516689305,"{'fitness 25': 28.13670080350671, 'fitness 53': 27.279889624735596, 'fitness 74': 26.816257127512312, 'fitness 102': 26.37935961904889}",False
86,"[[0], [2], [0], [1, 0, 3, 1], [0, 0, 2, 1, 1, 0], [0, 3, 1, 1, 2, 3], [1, 0, 1, 1, 0, 0, 0, 1], [0, 0, 1, 0]]",44.973218464924244,7,((Constant+x[0]/Constant-Constant)-x[0]*(x[1]/x[0])**Constant),"[1, 1, 1, 2, 4, 6, 7, 4]",((0.5362698038592656+x[0]/0.45274999134560645-0.8149503021887886)-x[0]*(x[1]/x[0])**0.4690969572052994),[0.5362698  0.45274999 0.8149503  0.46909696],44.77445256685121,"{'fitness 25': 46.135800831247685, 'fitness 53': 44.973218464924244, 'fitness 74': 44.66921731498453, 'fitness 102': 43.518339554321415}",False
87,"[[0], [2], [3], [1, 2, 1, 2], [], [2, 0, 1, 3, 3, 0, 1, 0, 0, 0], [0], [1]]",316.1336734629945,5,(x[1]**Constant),"[1, 1, 1, 0, 0, 0, 1, 1]",(x[1]**0.7028327823879955),[0.70283278],313.23049068468043,"{'fitness 25': 333.1295560108471, 'fitness 53': 316.1336734629945, 'fitness 74': 307.87996581695467, 'fitness 102': 298.68195022623945}",False
88,"[[0], [2], [0], [1, 0, 3, 1], [0, 0, 2, 1, 1, 0], [0, 2, 2, 0, 3, 2], [0, 1, 0, 1, 1, 1, 0], [0, 1, 0, 0, 1, 1]]",686.4151607032359,7,((x[0]+Constant*x[1]*Constant)+Constant/(Constant*x[0])**Constant),"[1, 1, 1, 2, 4, 6, 7, 3]",((x[0]+0.1747333299708732*x[1]*0.9858861882335379)+0.2600361487814151/(0.51940867684505*x[0])**0.4915915330710062),[0.17473333 0.98588619 0.26003615 0.51940868 0.49159153],677.982532173489,"{'fitness 25': 735.0669148409175, 'fitness 53': 686.4151607032359, 'fitness 74': 663.2362881928873, 'fitness 102': 635.6443934866621}",False
89,"[[0], [2], [0], [2, 3], [1], [2, 1], [1, 0, 1], [1]]",814.2318576183773,7,(((Constant*x[1])**Constant)-Constant**Constant),"[1, 1, 1, 2, 1, 2, 3, 1]",(((0.6045104946378703*x[1])**0.8655673950166883)-0.4133158333024396**0.5485168638271664),[0.60451049 0.8655674  0.41331583 0.54851686],805.3314423084666,"{'fitness 25': 865.6201208418543, 'fitness 53': 814.2318576183773, 'fitness 74': 789.5496547097563, 'fitness 102': 760.8245513737891}",False
90,"[[0], [0], [2, 0], [1, 3, 2, 0], [0, 1, 1], [0, 0, 0, 0, 3, 3, 3], [0, 0, 0, 1, 1, 0, 0, 1], [0, 0, 1, 1, 1]]",2018.9580354033283,7,((x[0]+x[0]+(x[1]+Constant))**Constant)+Constant/((x[1]/x[1])**Constant),"[1, 1, 2, 3, 3, 6, 7, 5]",((x[0]+x[0]+(x[1]+0.16333191231995658))**0.9206047897574726)+0.8104960724655943/((x[1]/x[1])**0.7118724080058277),[0.16333191 0.92060479 0.81049607 0.71187241],1995.7779279174447,"{'fitness 25': 2152.506815882115, 'fitness 53': 2018.9580354033283, 'fitness 74': 1955.0162178509652, 'fitness 102': 1879.8107500192539}",False
91,"[[0], [0], [0, 1], [2, 0, 0, 1], [0, 2, 1, 0, 2, 1, 0], [2, 2, 3, 3, 0, 2, 0, 3, 1, 0, 2], [0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 0, 0, 0]]",2173.9179094433393,7,(x[0]*Constant**Constant)*Constant/(Constant/Constant)+(x[1]*Constant+x[0]/((Constant-x[1])+x[0]*x[0])),"[1, 1, 2, 4, 7, 11, 12, 6]",(x[0]*0.6513388523617384**0.18244957602105483)*0.9628906762073058/(0.3483912980711812/0.779346665695625)+(x[1]*0.5452438081376708+x[0]/((0.9491155162807521-x[1])+x[0]*x[0])),"[0.65133885 0.18244958 0.96289068 0.3483913  0.77934667 0.54524381
 0.94911552]",2147.2031755608114,"{'fitness 25': 2327.8565260026885, 'fitness 53': 2173.9179094433393, 'fitness 74': 2100.5432734965384, 'fitness 102': 2013.2097271832074}",False
92,"[[0], [1], [0, 0], [1, 0, 3, 1], [0, 1, 1, 0, 0, 2], [2, 0, 3, 0, 2, 2, 3, 3, 1, 2, 2], [0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0], [1, 1, 0, 1, 0, 1]]",2256.7810634937036,7,((x[1]*Constant+(Constant/Constant))+(Constant*Constant)*x[1]/x[0]/x[1]-(x[0]*Constant*x[1])),"[1, 1, 2, 4, 6, 11, 12, 6]",((x[1]*0.441720803858914+(0.9949506176931598/0.35310588637014917))+(0.5156123799653886*0.6304087026123)*x[1]/x[0]/x[1]-(x[0]*0.9234454510564325*x[1])),[0.4417208  0.99495062 0.35310589 0.51561238 0.6304087  0.92344545],2245.4998413189446,"{'fitness 25': 2312.4694178517357, 'fitness 53': 2256.7810634937036, 'fitness 74': 2265.1083622860283, 'fitness 102': 2158.921743819069}",False
93,"[[0], [0], [2, 1], [2, 0, 2], [2, 1, 0, 0], [2, 1, 1, 3, 2, 3], [1, 0, 1, 0, 0, 1, 1], [1, 1, 1]]",3861.5904621185596,7,((Constant**Constant)**Constant)*((x[1]-Constant)-x[1]/x[1]*(Constant/Constant**Constant)),"[1, 1, 2, 3, 4, 6, 7, 3]",((0.7336188047008491**0.10328969213892236)**0.9720453247569664)*((x[1]-0.8769225250089613)-x[1]/x[1]*(0.9023463538176619/0.7118130568377488**0.3328122398865133)),"[0.7336188  0.10328969 0.97204532 0.87692253 0.90234635 0.71181306
 0.33281224]",3814.0735566080452,"{'fitness 25': 4135.28236017803, 'fitness 53': 3861.5904621185596, 'fitness 74': 3731.085341660252, 'fitness 102': 3575.8529679858534}",False
94,"[[0], [0], [0, 0], [0, 1, 1, 2], [2, 0, 0, 2, 1, 0, 0], [1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 2], [0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1], [1, 0, 0]]",3983.383551588133,7,x[1]-Constant-Constant-(Constant*Constant/Constant)-((x[0]-Constant)-Constant-Constant)*(x[0]*Constant**Constant),"[1, 1, 2, 4, 7, 11, 12, 3]",x[1]-0.7328669204796092-0.9971998112911791-(0.5369923410118896*0.8367302721823302/0.9475756056442393)-((x[0]-0.5585080720437529)-0.0935158069312485-0.4903589967440457)*(x[0]*0.43467960725438803**0.7149291314400553),"[0.73286692 0.99719981 0.53699234 0.83673027 0.94757561 0.55850807
 0.09351581 0.490359   0.43467961 0.71492913]",3934.363692866842,"{'fitness 25': 4265.724780048126, 'fitness 53': 3983.383551588133, 'fitness 74': 3848.749864688806, 'fitness 102': 3688.6164338635936}",False
95,"[[0], [1], [0, 1], [3, 2, 2, 1], [0, 1, 2, 2], [1, 1, 1, 2, 0, 2], [0, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0]]",3985.865732268756,7,(x[1]-(Constant-x[1]**Constant)-(((Constant*x[0])**Constant)+(Constant*Constant))),"[1, 1, 2, 4, 4, 6, 7, 3]",(x[1]-(0.7336537181776648-x[1]**0.10036056241903768)-(((0.1831822257416439*x[0])**0.22567586240511184)+(0.22802492216846582*0.6731318406979759))),[0.73365372 0.10036056 0.18318223 0.22567586 0.22802492 0.67313184],3936.842408285605,"{'fitness 25': 4268.245053441962, 'fitness 53': 3985.865732268756, 'fitness 74': 3851.2131274069684, 'fitness 102': 3691.069044007884}",False
96,"[[0], [1], [3, 3], [], [], [1], [1, 0], [1]]",3988.3007753603815,5,(Constant-x[1]),"[1, 1, 2, 0, 0, 1, 2, 1]",(0.03567623105073514-x[1]),[0.03567623],3939.2588818933996,"{'fitness 25': 4270.624409032233, 'fitness 53': 3988.3007753603815, 'fitness 74': 3853.647877158635, 'fitness 102': 3693.5043594893314}",False
97,"[[0], [0], [3, 3], [], [], [2], [0, 0], [1, 0]]",4234.146593976634,5,x[1]*x[0],"[1, 1, 2, 0, 0, 1, 2, 2]",x[1]*x[0],[],4200.476107376194,"{'fitness 25': 4385.943412311666, 'fitness 53': 4234.146593976634, 'fitness 74': 4205.541604634562, 'fitness 102': 4009.943305182352}",False
